T104	T112	105600044291.26294	570352.8424926227
T104	T34	105600044291.26294	570352.8424926227
T125	T38	1704768562.09089	61584.66402832811
T125	T43	1704768562.09089	61584.66402832811
T135	T196	121551708092.6592	605998.7839125809
T183	T174	1567764424.5432508	94664.39567201004
T183	T97	1567764424.5432508	94664.39567201004
T21	T100	1441958173.036446	64183.187743047194
T21	T29	1441958173.036446	64183.187743047194
T25	T193	119428401984.05641	835187.8290324198
T26	T116	84580845405.39622	478904.5342692495
T26	T5	84580845405.39622	478904.5342692495
T32	T113	52018328235.238754	558334.2220764575
T32	T31	52018328235.238754	558334.2220764575
T4	T142	324810523078.0223	583127.9268830722
T4	T28	324810523078.0223	583127.9268830722
T58	T161	1105823856.9067261	33299.724924804184
T58	T45	1105823856.9067261	33299.724924804184
T83	T154	227845703.82929912	10541.85649156107
T83	T84	227845703.82929912	10541.85649156107
