T101	T189	149292994.35561314	10206.263417268561
T101	T84	149292994.35561314	10206.263417268561
T106	T137	16390917308.80505	220689.88666438102
T106	T78	16390917308.80505	220689.88666438102
T124	T51	1423716852.4397914	89598.10976240858
T124	T79	1423716852.4397914	89598.10976240858
T131	T104	632738590.0438737	54007.931890484244
T131	T168	632738590.0438737	54007.931890484244
T161	T135	1976571141.9385993	20655.24135923894
T19	T40	106010772803.9587	276870.06337808276
T55	T101	1937202178.3975203	101937.38238673969
T57	T139	1521028297.8942926	94104.95241503116
T57	T25	1521028297.8942926	94104.95241503116
T58	T114	35657158777.46562	440148.5062310216
T58	T167	35657158777.46562	440148.5062310216
T66	T3	115268722929.14456	845120.3466237675
T70	T46	7469986423.265516	218902.55789369138
T70	T85	7469986423.265516	218902.55789369138
T83	T148	30848910118.76179	401924.2218469361
T83	T74	30848910118.76179	401924.2218469361
