T109	T106	122961049578.751	761870.3124461453
T109	T185	122961049578.751	761870.3124461453
T117	T1	3127094732.4298844	93610.4065697248
T117	T161	3127094732.4298844	93610.4065697248
T121	T146	3247089490.518441	82612.32524434468
T121	T54	3247089490.518441	82612.32524434468
T125	T101	3554729271.1717253	117355.3341602986
T125	T6	3554729271.1717253	117355.3341602986
T132	T11	66284295232.747986	449776.4946548129
T132	T12	66284295232.747986	449776.4946548129
T137	T62	59978254644.629814	544079.3543496751
T143	T193	3560404808.889357	5745.60036345077
T143	T42	3560404808.889357	5745.60036345077
T39	T22	32864754444.54612	365184.2887792644
T55	T184	203414754.13576394	7305.5388913245515
T55	T34	203414754.13576394	7305.5388913245515
T75	T183	77550749012.37558	698475.5425013386
T75	T77	77550749012.37558	698475.5425013386
T79	T170	86225550759.9499	613606.3381954312
T79	T92	86225550759.9499	613606.3381954312
