3	T8	T142	362260925.5290755	1148.1690849736294
3	T8	T78	362260925.5290755	1148.1690849736294
4	T113	T184	43435285737.633514	391282.14650401834
4	T113	T52	43435285737.633514	391282.14650401834
4	T122	T125	115538424281.7529	529788.1451651494
4	T122	T151	115538424281.7529	529788.1451651494
4	T137	T115	47746842013.77273	448711.284352426
4	T137	T179	47746842013.77273	448711.284352426
4	T18	T60	170860932.73083815	19960.236113100877
4	T18	T64	170860932.73083815	19960.236113100877
4	T197	T102	2845660405.27337	54774.543791235745
4	T197	T193	2845660405.27337	54774.543791235745
4	T21	T111	46781264731.05449	503565.991701083
4	T21	T24	46781264731.05449	503565.991701083
4	T30	T189	2059910608.0321724	81392.11131242984
4	T30	T26	2059910608.0321724	81392.11131242984
4	T5	T133	25531198209.659157	370202.20090146095
4	T5	T73	25531198209.659157	370202.20090146095
4	T83	T139	26287405.861788534	7872.175728726976
4	T83	T63	26287405.861788534	7872.175728726976
4	T8	T4	676930672.1727989	15663.067482395874
4	T8	T49	676930672.1727989	15663.067482395874
5	T115	T70	2067660551.981233	3757.335205298792
5	T115	T79	2067660551.981233	3757.335205298792
5	T127	T190	457713275786.03986	1610875.0398138114
5	T127	T53	457713275786.03986	1610875.0398138114
5	T130	T42	38737606904.15477	371373.8113614019
5	T154	T187	36132346785.965256	407403.57832643884
5	T154	T74	36132346785.965256	407403.57832643884
5	T167	T156	2168774941.6609855	72158.02713917414
5	T167	T30	2168774941.6609855	72158.02713917414
5	T198	T172	97633631734.94427	759097.8384468952
5	T198	T80	97633631734.94427	759097.8384468952
5	T1	T152	33788891501.37027	396027.6091716353
5	T1	T78	33788891501.37027	396027.6091716353
5	T41	T116	43846869070.79887	406420.58058437455
5	T63	T50	1987018212.0758374	28615.72247069482
5	T63	T90	1987018212.0758374	28615.72247069482
5	T71	T117	1152863020.9429882	65897.3088545707
5	T71	T95	1152863020.9429882	65897.3088545707
5	T97	T139	197754511.30646294	8741.75121367712
5	T97	T36	197754511.30646294	8741.75121367712
6	T111	T172	1808081191.0821958	7829.413055289943
6	T111	T68	1808081191.0821958	7829.413055289943
6	T112	T130	1452627554.9350722	66603.12870193971
6	T112	T72	1452627554.9350722	66603.12870193971
6	T124	T117	44733706763.509026	399862.51903682726
6	T124	T34	44733706763.509026	399862.51903682726
6	T18	T30	20873503319.729797	345708.10166430013
6	T30	T47	1397968227.9129822	14129.517778033549
6	T47	T104	1049981596.4981819	12677.580483460395
6	T47	T160	1049981596.4981819	12677.580483460395
6	T49	T136	2587775271.359316	5255.570227658614
6	T49	T147	2587775271.359316	5255.570227658614
6	T4	T164	61282135884.90495	339516.51551410486
6	T4	T23	61282135884.90495	339516.51551410486
6	T57	T146	43526146121.53827	452250.2872169283
6	T57	T99	43526146121.53827	452250.2872169283
6	T76	T13	53118165480.61182	458934.6068688807
6	T86	T108	3745696976.479346	88190.50408285034
6	T95	T187	81590917401.32983	708748.6367577455
6	T95	T56	81590917401.32983	708748.6367577455
7	T117	T112	5509356025.827522	117473.8483900355
7	T117	T124	5509356025.827522	117473.8483900355
7	T139	T37	1780383857.8011036	59338.389956129526
7	T139	T52	1780383857.8011036	59338.389956129526
7	T155	T3	64111597228.65598	406642.54268802516
7	T155	T82	64111597228.65598	406642.54268802516
7	T17	T152	77316411752.48135	544719.5211073202
7	T17	T80	77316411752.48135	544719.5211073202
7	T189	T153	59984895268.38908	506190.14648903214
7	T189	T6	59984895268.38908	506190.14648903214
7	T191	T109	98699188180.9037	762249.9721811871
7	T191	T171	98699188180.9037	762249.9721811871
7	T46	T144	526181785.0796024	26406.46175586224
7	T46	T63	526181785.0796024	26406.46175586224
7	T56	T25	937142437.1058956	21942.592849732424
7	T56	T43	937142437.1058956	21942.592849732424
7	T88	T61	110285814406.23857	798646.3089162754
7	T88	T91	110285814406.23857	798646.3089162754
7	T98	T129	987812118.2917995	62421.449540706744
7	T98	T54	987812118.2917995	62421.449540706744
8	T108	T126	138627013.55437636	24266.03417973179
8	T108	T61	138627013.55437636	24266.03417973179
8	T118	T57	16351640766.236038	317035.3602863505
8	T131	T40	41607200444.49312	397657.3873096033
8	T148	T116	36161666122.140366	413513.10871801194
8	T148	T125	36161666122.140366	413513.10871801194
8	T15	T117	2114091534.4793103	46585.820968711014
8	T15	T38	2114091534.4793103	46585.820968711014
8	T167	T107	309091019.292189	10043.951147005266
8	T167	T139	309091019.292189	10043.951147005266
8	T200	T179	577242478.4030406	51177.82385918785
8	T200	T2	577242478.4030406	51177.82385918785
8	T24	T167	12735242537.673391	299665.76630830206
8	T55	T49	36227215374.01787	414219.67459329794
8	T55	T62	36227215374.01787	414219.67459329794
8	T57	T124	52394722.78239004	11489.922604638194
8	T57	T28	52394722.78239004	11489.922604638194
8	T64	T50	35631407417.442856	514742.62711681024
8	T70	T175	76852639644.98784	377755.2995303527
8	T79	T19	34729245733.70464	285400.3689389897
9	T100	T164	105185548671.87163	656582.5753296673
9	T100	T85	105185548671.87163	656582.5753296673
9	T118	T142	722249517.6847088	35388.98765639956
9	T118	T160	722249517.6847088	35388.98765639956
9	T125	T118	339630451248.9871	410744.30492263974
9	T152	T43	40756227778.69845	441230.70179452735
9	T173	T104	85941790.838761	3613.827762647021
9	T173	T136	85941790.838761	3613.827762647021
9	T31	T57	82548002276.50002	667281.8595642188
9	T31	T63	82548002276.50002	667281.8595642188
9	T43	T27	736050792.4552622	14224.82430621029
9	T43	T51	736050792.4552622	14224.82430621029
9	T49	T155	230360790.59618765	14253.445139762263
9	T49	T16	230360790.59618765	14253.445139762263
9	T8	T162	101841629418.1256	473942.71452735405
9	T8	T165	101841629418.1256	473942.71452735405
9	T92	T143	95549471.35620229	11370.47815867922
9	T92	T2	95549471.35620229	11370.47815867922
9	T93	T21	35531566658.67732	475350.9661182679
9	T93	T65	35531566658.67732	475350.9661182679
10	T107	T113	20243300628.803734	340946.05472248927
10	T111	T109	2017028363.193768	72913.148647853
10	T111	T197	2017028363.193768	72913.148647853
10	T113	T102	868128319.0552471	35589.4045102989
10	T113	T177	868128319.0552471	35589.4045102989
10	T118	T130	292885948515.8183	1310590.3860887073
10	T118	T17	292885948515.8183	1310590.3860887073
10	T147	T83	75263051732.09021	309315.28927136946
10	T156	T106	1305334464.9492822	21337.11832317684
10	T156	T92	1305334464.9492822	21337.11832317684
10	T189	T1	42271185728.8908	503622.55538200086
10	T189	T26	42271185728.8908	503622.55538200086
10	T48	T192	181823089541.36337	889009.1677199762
10	T48	T57	181823089541.36337	889009.1677199762
10	T65	T142	88312068779.00426	467398.9260454323
10	T65	T28	88312068779.00426	467398.9260454323
10	T68	T22	1568242898.1360972	56345.489687319765
10	T68	T70	1568242898.1360972	56345.489687319765
10	T78	T135	2195445245.3593316	33435.8481109842
10	T90	T156	1364242744.820332	5525.792315002182
11	T103	T184	98372166792.89488	524731.9675440919
11	T103	T97	98372166792.89488	524731.9675440919
11	T113	T180	67975310315.712265	730709.4669060847
11	T137	T108	1593609385.9027896	92119.11281456845
11	T137	T111	1593609385.9027896	92119.11281456845
11	T138	T33	37409069176.02027	470461.8439447045
11	T153	T138	112449165716.20464	475509.99182227725
11	T200	T50	1859737761.5366454	16398.31911715162
11	T27	T144	46995504691.370605	406711.2695925211
11	T33	T149	1652441890.522472	71388.84075049125
11	T33	T35	1652441890.522472	71388.84075049125
11	T4	T12	75481215446.75949	564833.759393939
11	T4	T13	75481215446.75949	564833.759393939
11	T67	T31	410894186.4380534	45905.77905524462
11	T67	T44	410894186.4380534	45905.77905524462
11	T93	T173	63671036061.67727	550143.61063612
11	T93	T182	63671036061.67727	550143.61063612
11	T94	T168	1478200015.800609	41622.93859346327
11	T94	T58	1478200015.800609	41622.93859346327
11	T95	T67	1525664165.8124225	35905.23574480326
12	T115	T28	1196613372.8966434	37525.42975160138
12	T115	T69	1196613372.8966434	37525.42975160138
12	T122	T101	24731555812.25451	326276.1871767213
12	T122	T71	24731555812.25451	326276.1871767213
12	T135	T118	663724746.6768124	17862.113489739895
12	T135	T200	663724746.6768124	17862.113489739895
12	T140	T135	1010735562.3589307	479.7245255974908
12	T156	T46	76679563692.49992	453587.7384881601
12	T158	T110	1879459075.3918316	3564.644783604356
12	T158	T180	1879459075.3918316	3564.644783604356
12	T178	T44	181290642.4028972	23649.893796707292
12	T178	T87	181290642.4028972	23649.893796707292
12	T188	T189	1900883556.3502796	75587.7489322345
12	T2	T178	73223064401.99956	756304.5200480111
12	T43	T121	49950461119.75909	360689.5874158277
12	T66	T113	69694798530.97911	579439.1176321604
12	T74	T157	41729570883.17497	487857.9670354685
12	T74	T32	41729570883.17497	487857.9670354685
12	T78	T163	99567407368.3335	502043.0130623804
12	T85	T24	52445069340.39046	317938.1340716941
13	T116	T171	1147349713.4595203	43609.66618804011
13	T116	T6	1147349713.4595203	43609.66618804011
13	T120	T160	2190245368.3369193	40797.015231871024
13	T120	T88	2190245368.3369193	40797.015231871024
13	T131	T151	783175599.52825	14727.914010853274
13	T131	T156	783175599.52825	14727.914010853274
13	T153	T29	40496341763.34044	477971.68353336735
13	T153	T80	40496341763.34044	477971.68353336735
13	T161	T164	51361776868.83614	436233.0218535186
13	T161	T182	51361776868.83614	436233.0218535186
13	T173	T137	3265176750.3870754	85215.81193685402
13	T173	T39	3265176750.3870754	85215.81193685402
13	T194	T111	228333405.9136409	16283.654449678254
13	T194	T37	228333405.9136409	16283.654449678254
13	T19	T22	78393669055.32042	415867.57775788585
13	T19	T31	78393669055.32042	415867.57775788585
13	T30	T110	150417628869.69513	834918.2259314726
13	T30	T198	150417628869.69513	834918.2259314726
13	T58	T15	67912697293.07654	509246.8130828559
13	T78	T52	106400770827.25204	607386.786232752
14	T107	T150	206841242822.53802	520000.45942876954
14	T107	T176	206841242822.53802	520000.45942876954
14	T140	T11	112178914173.02351	546938.183923338
14	T146	T29	1818824856.418322	54666.1685061312
14	T146	T58	1818824856.418322	54666.1685061312
14	T175	T108	31833920536.66555	444784.54428336443
14	T175	T64	31833920536.66555	444784.54428336443
14	T184	T17	393383395.1781932	1039.3339049488186
14	T184	T76	393383395.1781932	1039.3339049488186
14	T185	T184	1051351742.2364204	49928.097207735394
14	T24	T109	1224888143.4369416	30716.393181425905
14	T24	T27	1224888143.4369416	30716.393181425905
14	T2	T185	2133144681.8764894	45055.93088585878
14	T35	T86	150788895059.60013	875739.2457379057
14	T35	T93	150788895059.60013	875739.2457379057
14	T52	T19	45712459917.69966	536658.7322734431
14	T52	T91	45712459917.69966	536658.7322734431
14	T61	T68	136167179913.76315	668195.7533624066
14	T80	T116	2788391122.095439	113409.26385726742
14	T80	T20	2788391122.095439	113409.26385726742
15	T105	T112	640953302.0234406	24200.485231586863
15	T105	T81	640953302.0234406	24200.485231586863
15	T126	T131	58358249310.15001	374208.13473973644
15	T126	T137	58358249310.15001	374208.13473973644
15	T136	T45	3655166267.4060364	101450.48264764297
15	T136	T85	3655166267.4060364	101450.48264764297
15	T14	T174	19435839239.22008	312612.56465716223
15	T14	T99	19435839239.22008	312612.56465716223
15	T150	T4	3566041257.564869	76549.05731251591
15	T150	T95	3566041257.564869	76549.05731251591
15	T15	T167	2232939858.0969696	14589.238265145945
15	T15	T80	2232939858.0969696	14589.238265145945
15	T171	T115	19627761693.100624	324960.68858451146
15	T171	T179	19627761693.100624	324960.68858451146
15	T25	T178	31701462427.41135	271311.9252657526
15	T47	T132	102998696309.94107	419305.69993756304
15	T47	T151	102998696309.94107	419305.69993756304
15	T54	T103	150593072.1717889	1708.726305280071
15	T54	T30	150593072.1717889	1708.726305280071
15	T72	T136	33843089135.168385	304454.7434603764
16	T104	T112	105600044291.26294	570352.8424926227
16	T104	T34	105600044291.26294	570352.8424926227
16	T125	T38	1704768562.09089	61584.66402832811
16	T125	T43	1704768562.09089	61584.66402832811
16	T135	T196	121551708092.6592	605998.7839125809
16	T183	T174	1567764424.5432508	94664.39567201004
16	T183	T97	1567764424.5432508	94664.39567201004
16	T21	T100	1441958173.036446	64183.187743047194
16	T21	T29	1441958173.036446	64183.187743047194
16	T25	T193	119428401984.05641	835187.8290324198
16	T26	T116	84580845405.39622	478904.5342692495
16	T26	T5	84580845405.39622	478904.5342692495
16	T32	T113	52018328235.238754	558334.2220764575
16	T32	T31	52018328235.238754	558334.2220764575
16	T4	T142	324810523078.0223	583127.9268830722
16	T4	T28	324810523078.0223	583127.9268830722
16	T58	T161	1105823856.9067261	33299.724924804184
16	T58	T45	1105823856.9067261	33299.724924804184
16	T83	T154	227845703.82929912	10541.85649156107
16	T83	T84	227845703.82929912	10541.85649156107
17	T112	T15	1557000140.0768561	25090.615305863575
17	T112	T38	1557000140.0768561	25090.615305863575
17	T115	T114	38652642810.0473	417683.21753095754
17	T115	T162	38652642810.0473	417683.21753095754
17	T127	T17	28138230186.393047	404914.17667660373
17	T127	T76	28138230186.393047	404914.17667660373
17	T131	T28	81516341185.46608	730797.2706577033
17	T141	T34	418524223.99693507	20368.885262549717
17	T141	T63	418524223.99693507	20368.885262549717
17	T159	T169	149228174458.09555	731382.2288417771
17	T159	T181	149228174458.09555	731382.2288417771
17	T160	T137	1540806906.780157	94170.55360269222
17	T160	T57	1540806906.780157	94170.55360269222
17	T185	T4	95816625031.14368	569656.8457402956
17	T196	T52	34292990876.51363	387766.00614500325
17	T24	T170	86645095414.6795	464222.02180332184
17	T68	T151	808938044.6800088	54842.49508993731
17	T68	T55	808938044.6800088	54842.49508993731
17	T74	T139	1987063725.8500862	37445.678495702865
17	T74	T42	1987063725.8500862	37445.678495702865
18	T115	T16	179802736059.7375	652982.9646566149
18	T115	T69	179802736059.7375	652982.9646566149
18	T116	T24	78421465191.39468	583481.5887343594
18	T116	T64	78421465191.39468	583481.5887343594
18	T126	T195	4030171820.6643915	56530.159095328374
18	T128	T65	60854556932.267586	442762.80585154897
18	T143	T168	1835108703.2790387	45014.34848450858
18	T168	T132	613354901.7506214	42206.205414615215
18	T168	T26	613354901.7506214	42206.205414615215
18	T195	T17	2079951084.2984607	96388.76119453338
18	T195	T178	2079951084.2984607	96388.76119453338
18	T23	T126	4810592906.916295	6553.066234219927
18	T31	T97	30286931755.69468	429102.13124531397
18	T36	T142	72165851733.0193	553617.7361785548
18	T36	T93	72165851733.0193	553617.7361785548
18	T44	T135	150859816296.0547	965039.7924639325
18	T44	T33	150859816296.0547	965039.7924639325
18	T52	T189	556723166.2974056	8404.840081497237
18	T52	T74	556723166.2974056	8404.840081497237
18	T71	T145	5156855858.069086	156217.984581583
19	T113	T50	91328402570.5698	306601.13535007206
19	T113	T5	91328402570.5698	306601.13535007206
19	T150	T137	941339387.3241341	32725.57314713194
19	T150	T168	941339387.3241341	32725.57314713194
19	T179	T97	159140355745.94467	294455.49873249064
19	T180	T158	1349830823.0763078	55890.21380732316
19	T180	T88	1349830823.0763078	55890.21380732316
19	T181	T27	31876075519.892147	389224.97783110524
19	T197	T38	185462510171.2331	423259.6633767527
19	T19	T47	1609228960.4986806	32174.67711484918
19	T26	T150	1234557531.989805	12468.87012846098
19	T39	T190	25981398636.525085	238445.81598859004
19	T39	T78	25981398636.525085	238445.81598859004
19	T51	T49	126821806893.44405	287152.6948250847
19	T51	T66	126821806893.44405	287152.6948250847
19	T58	T183	71531710663.35112	307335.56212950824
19	T86	T61	365461342.67421997	30559.86614483207
19	T86	T8	365461342.67421997	30559.86614483207
19	T93	T144	1227734075.606339	31688.773397493518
19	T93	T7	1227734075.606339	31688.773397493518
20	T104	T176	25895037192.601543	366246.82280444616
20	T119	T200	755814310.8497903	51022.82498952997
20	T119	T80	755814310.8497903	51022.82498952997
20	T141	T56	506319991.31594276	7593.126439316499
20	T141	T58	506319991.31594276	7593.126439316499
20	T147	T137	64416586564.04353	382255.4171648025
20	T163	T54	158837974.10217044	11188.04512201363
20	T163	T92	158837974.10217044	11188.04512201363
20	T166	T35	27720273067.957386	384254.7494676387
20	T166	T63	27720273067.957386	384254.7494676387
20	T176	T145	3550245068.603386	3684.826535443349
20	T176	T2	3550245068.603386	3684.826535443349
20	T180	T131	32192577921.812263	376677.74008207186
20	T198	T181	26604690330.405804	377220.40237612446
20	T198	T194	26604690330.405804	377220.40237612446
20	T20	T163	1339026767.6798308	81149.33954812857
20	T46	T150	15083545854.605587	290030.74110312964
20	T46	T44	15083545854.605587	290030.74110312964
20	T62	T134	4589100269.025072	170223.42079680754
20	T77	T153	133411211728.94377	590350.5312991737
21	T116	T117	67027971280.43689	475542.14883699745
21	T124	T114	875309648.5920651	10058.722847911464
21	T124	T89	875309648.5920651	10058.722847911464
21	T184	T127	1917356358.8057907	42116.74893558398
21	T187	T38	57892767942.526665	664155.8977413322
21	T193	T170	818590948.9660842	51823.24884005741
21	T193	T183	818590948.9660842	51823.24884005741
21	T194	T70	1585381012.6607406	36115.27304524878
21	T194	T79	1585381012.6607406	36115.27304524878
21	T196	T121	68381740250.852806	571828.2768665457
21	T196	T95	68381740250.852806	571828.2768665457
21	T38	T192	295576208.6510016	28264.749210282873
21	T38	T37	295576208.6510016	28264.749210282873
21	T49	T88	22926827318.907173	361955.1268875217
21	T51	T113	146969229451.1275	810339.1135663199
21	T51	T123	146969229451.1275	810339.1135663199
21	T71	T26	29714480232.30238	392209.58491561766
21	T71	T77	29714480232.30238	392209.58491561766
21	T94	T193	1677200107.768593	42838.461781174534
21	T9	T184	39082761404.156845	498402.39039693255
22	T105	T199	717613534.2898613	12260.858114219638
22	T105	T52	717613534.2898613	12260.858114219638
22	T10	T171	1237736358.8565474	70993.9145649344
22	T10	T75	1237736358.8565474	70993.9145649344
22	T119	T159	16603357170.346893	265640.2341562268
22	T119	T62	16603357170.346893	265640.2341562268
22	T17	T86	47687097526.26721	265998.5306704412
22	T20	T106	34270638679.99259	465504.8926774482
22	T20	T14	34270638679.99259	465504.8926774482
22	T22	T108	21413655294.15248	293283.2945080149
22	T22	T68	21413655294.15248	293283.2945080149
22	T34	T138	1484035543.8617918	69037.55121140707
22	T34	T174	1484035543.8617918	69037.55121140707
22	T61	T167	1585042116.0149064	33200.34989021862
22	T61	T179	1585042116.0149064	33200.34989021862
22	T65	T28	750962655.0690194	15867.459308648315
22	T65	T59	750962655.0690194	15867.459308648315
22	T72	T67	55191848214.02511	297564.9165660099
22	T98	T60	20418572302.319016	314324.34756993386
22	T98	T76	20418572302.319016	314324.34756993386
23	T125	T52	28471953519.451855	380802.8872312846
23	T142	T117	360388050.7921076	7703.56592066772
23	T142	T4	360388050.7921076	7703.56592066772
23	T152	T87	1143890294.3228374	26745.315524305475
23	T154	T150	47770523339.028786	421920.5080450103
23	T154	T155	47770523339.028786	421920.5080450103
23	T166	T8	33009615354.06153	409675.7987903666
23	T166	T88	33009615354.06153	409675.7987903666
23	T184	T177	68521810840.57798	614693.8708726283
23	T184	T50	68521810840.57798	614693.8708726283
23	T188	T103	28958782162.580467	395754.08962852374
23	T188	T172	28958782162.580467	395754.08962852374
23	T190	T41	587944419.4260203	35006.34881896537
23	T190	T92	587944419.4260203	35006.34881896537
23	T33	T99	36626428382.24331	418186.8000504417
23	T34	T157	460780484.1126844	41891.05023812195
23	T34	T20	460780484.1126844	41891.05023812195
23	T76	T185	454913906.3099532	49485.75443565249
23	T76	T187	454913906.3099532	49485.75443565249
23	T87	T142	594424585.8053759	26105.811388888204
24	T115	T133	955775757.0002525	48064.97132559805
24	T115	T148	955775757.0002525	48064.97132559805
24	T121	T16	98048572228.48627	518656.5280858078
24	T121	T72	98048572228.48627	518656.5280858078
24	T123	T122	1711441465.622987	55537.346417303655
24	T123	T143	1711441465.622987	55537.346417303655
24	T146	T108	54295803672.8596	408338.3354678575
24	T146	T12	54295803672.8596	408338.3354678575
24	T24	T23	49544018048.904465	405524.43736632564
24	T24	T68	49544018048.904465	405524.43736632564
24	T26	T149	45536312773.06652	531020.9359746958
24	T26	T153	45536312773.06652	531020.9359746958
24	T27	T104	169957628128.52762	920759.4312698299
24	T27	T34	169957628128.52762	920759.4312698299
24	T33	T167	480997164.32058847	53215.5682693199
24	T33	T5	480997164.32058847	53215.5682693199
24	T39	T189	2917210275.208772	51089.284134426234
24	T39	T94	2917210275.208772	51089.284134426234
24	T97	T156	1162085692.9961045	50392.45411157941
24	T97	T41	1162085692.9961045	50392.45411157941
25	T112	T146	1321229850.1410463	9430.204149153697
25	T112	T80	1321229850.1410463	9430.204149153697
25	T128	T44	17522757719.060646	305889.8273037466
25	T128	T70	17522757719.060646	305889.8273037466
25	T135	T21	74372999787.60495	367107.765570732
25	T152	T191	789883499.2302876	62801.025197793395
25	T154	T18	25679956204.065895	367084.3256716952
25	T154	T195	25679956204.065895	367084.3256716952
25	T172	T122	241568955.18295217	6844.744574172766
25	T172	T4	241568955.18295217	6844.744574172766
25	T191	T31	114865189.75265278	5899.740628062602
25	T21	T43	20036155064.304955	288891.04626597394
25	T31	T136	71721182.76698752	19081.06323838762
25	T31	T85	71721182.76698752	19081.06323838762
25	T63	T141	88412337326.9905	448485.325886207
25	T63	T32	88412337326.9905	448485.325886207
25	T68	T168	413159292.2551689	22497.930895859852
25	T68	T20	413159292.2551689	22497.930895859852
25	T74	T149	49307572014.88472	318687.9604661838
25	T74	T186	49307572014.88472	318687.9604661838
26	T105	T191	2929380175.883224	7937.078717914568
26	T105	T30	2929380175.883224	7937.078717914568
26	T121	T108	133468196912.64926	785004.1113372796
26	T121	T1	133468196912.64926	785004.1113372796
26	T125	T4	2624784531.248538	67510.03755453535
26	T125	T46	2624784531.248538	67510.03755453535
26	T141	T68	60348066168.74876	487808.66097405454
26	T170	T11	241843087309.38507	1176955.946757685
26	T170	T88	241843087309.38507	1176955.946757685
26	T186	T185	45415727.382970855	9632.642374450877
26	T186	T65	45415727.382970855	9632.642374450877
26	T189	T184	1625740028.3547852	47359.480494954914
26	T189	T22	1625740028.3547852	47359.480494954914
26	T27	T111	99850881008.2266	599029.4310826559
26	T27	T164	99850881008.2266	599029.4310826559
26	T32	T47	2801959674.828536	31109.940577008187
26	T32	T58	2801959674.828536	31109.940577008187
26	T52	T76	54363159172.14596	413864.8777220989
26	T57	T113	137238200673.74399	933920.9235145091
26	T57	T98	137238200673.74399	933920.9235145091
27	T100	T80	78007072228.85574	618430.8953041534
27	T135	T148	65944937286.66235	595962.8003902524
27	T135	T151	65944937286.66235	595962.8003902524
27	T13	T50	101582266951.57977	525536.4484970979
27	T144	T61	37171668651.11923	395409.4707633397
27	T144	T62	37171668651.11923	395409.4707633397
27	T145	T136	1081367286.5110729	66991.64545682046
27	T145	T68	1081367286.5110729	66991.64545682046
27	T149	T145	1311252804.0535538	2565.9265119554047
27	T156	T26	1832137697.1398149	36782.784714149086
27	T182	T180	67325812079.52382	473676.3282755793
27	T182	T82	67325812079.52382	473676.3282755793
27	T30	T17	1776959326.7728677	52197.32331992851
27	T30	T193	1776959326.7728677	52197.32331992851
27	T42	T198	383462503.38920665	5011.664350557539
27	T42	T54	383462503.38920665	5011.664350557539
27	T83	T170	52993275657.32524	355861.07501680066
27	T83	T196	52993275657.32524	355861.07501680066
27	T87	T34	394572642.7104257	5703.975883717321
27	T87	T77	394572642.7104257	5703.975883717321
28	T122	T180	21538803951.33827	348647.17047057376
28	T125	T158	75362502840.20566	666808.0606004958
28	T125	T168	75362502840.20566	666808.0606004958
28	T13	T154	676130022.4527117	7552.326263480386
28	T13	T93	676130022.4527117	7552.326263480386
28	T140	T197	190461632.56065387	3944.832839763351
28	T140	T5	190461632.56065387	3944.832839763351
28	T155	T189	120315112411.478	778796.3698526272
28	T155	T7	120315112411.478	778796.3698526272
28	T175	T138	104499383230.67291	501017.01465011365
28	T176	T109	37715976397.702065	465536.44712137384
28	T176	T79	37715976397.702065	465536.44712137384
28	T181	T110	83300445721.6141	474348.4846245994
28	T181	T185	83300445721.6141	474348.4846245994
28	T193	T112	1190018007.2819595	34274.84909038554
28	T193	T188	1190018007.2819595	34274.84909038554
28	T34	T166	3343091581.044568	61918.99976610879
28	T34	T17	3343091581.044568	61918.99976610879
28	T88	T50	958173080.7117144	68585.26288206533
28	T88	T54	958173080.7117144	68585.26288206533
29	T110	T23	39375332428.878174	330137.7913081902
29	T110	T84	39375332428.878174	330137.7913081902
29	T117	T142	28955447485.48935	410564.22522596526
29	T117	T91	28955447485.48935	410564.22522596526
29	T122	T56	208023358.79413205	15823.962657229524
29	T122	T65	208023358.79413205	15823.962657229524
29	T188	T163	823064307.2517613	40909.68035426799
29	T188	T199	823064307.2517613	40909.68035426799
29	T18	T143	21740277510.637505	368338.71577353834
29	T18	T87	21740277510.637505	368338.71577353834
29	T27	T44	368930479.6973613	5001.687320525775
29	T27	T69	368930479.6973613	5001.687320525775
29	T29	T158	149198374.63854727	3630.2471693795324
29	T29	T96	149198374.63854727	3630.2471693795324
29	T43	T15	89128314.62617351	11698.888503834267
29	T43	T37	89128314.62617351	11698.888503834267
29	T86	T11	81864339212.76591	703628.0434085059
29	T92	T188	116222401628.69804	851320.6186810546
29	T9	T16	16998696441.979748	304340.2557688348
