T116	T117	67027971280.43689	475542.14883699745
T124	T114	875309648.5920651	10058.722847911464
T124	T89	875309648.5920651	10058.722847911464
T184	T127	1917356358.8057907	42116.74893558398
T187	T38	57892767942.526665	664155.8977413322
T193	T170	818590948.9660842	51823.24884005741
T193	T183	818590948.9660842	51823.24884005741
T194	T70	1585381012.6607406	36115.27304524878
T194	T79	1585381012.6607406	36115.27304524878
T196	T121	68381740250.852806	571828.2768665457
T196	T95	68381740250.852806	571828.2768665457
T38	T192	295576208.6510016	28264.749210282873
T38	T37	295576208.6510016	28264.749210282873
T49	T88	22926827318.907173	361955.1268875217
T51	T113	146969229451.1275	810339.1135663199
T51	T123	146969229451.1275	810339.1135663199
T71	T26	29714480232.30238	392209.58491561766
T71	T77	29714480232.30238	392209.58491561766
T94	T193	1677200107.768593	42838.461781174534
T9	T184	39082761404.156845	498402.39039693255
