T102	T164	112145470060.72697	626310.774040583
T102	T50	112145470060.72697	626310.774040583
T148	T199	757915592.1586657	37451.3290354513
T148	T8	757915592.1586657	37451.3290354513
T150	T132	1242039969.152462	12596.977485857346
T150	T183	1242039969.152462	12596.977485857346
T154	T100	673874604.2444751	5452.872874336819
T154	T157	673874604.2444751	5452.872874336819
T31	T133	61626136597.975365	623631.1678192936
T31	T17	61626136597.975365	623631.1678192936
T42	T125	858146195.4478943	37143.940693205455
T42	T32	858146195.4478943	37143.940693205455
T53	T189	72495919279.43932	508520.01712247997
T53	T19	72495919279.43932	508520.01712247997
T62	T51	77728135920.25243	366283.7400702102
T62	T52	77728135920.25243	366283.7400702102
T75	T126	2075581346.6472068	15504.412732385474
T75	T69	2075581346.6472068	15504.412732385474
T9	T14	51152629392.50346	416818.121179309
T9	T167	51152629392.50346	416818.121179309
