T113	T50	91328402570.5698	306601.13535007206
T113	T5	91328402570.5698	306601.13535007206
T150	T137	941339387.3241341	32725.57314713194
T150	T168	941339387.3241341	32725.57314713194
T179	T97	159140355745.94467	294455.49873249064
T180	T158	1349830823.0763078	55890.21380732316
T180	T88	1349830823.0763078	55890.21380732316
T181	T27	31876075519.892147	389224.97783110524
T197	T38	185462510171.2331	423259.6633767527
T19	T47	1609228960.4986806	32174.67711484918
T26	T150	1234557531.989805	12468.87012846098
T39	T190	25981398636.525085	238445.81598859004
T39	T78	25981398636.525085	238445.81598859004
T51	T49	126821806893.44405	287152.6948250847
T51	T66	126821806893.44405	287152.6948250847
T58	T183	71531710663.35112	307335.56212950824
T86	T61	365461342.67421997	30559.86614483207
T86	T8	365461342.67421997	30559.86614483207
T93	T144	1227734075.606339	31688.773397493518
T93	T7	1227734075.606339	31688.773397493518
