1386 84 0 30 0.02 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N115 0.02 N115
1342 83 8 67 0.05 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N115 0.05 N115
1268 82 17 133 0.1 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N115 0.10 N115
1201 74 20 205 0.15 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N115 0.15 N115
1134 66 28 272 0.2 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N115 0.20 N115
1052 73 35 340 0.25 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N115 0.25 N115
1470 0 0 30 0.02 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N115 0.02 N115
1425 0 0 75 0.05 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N115 0.05 N115
1350 0 0 150 0.1 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N115 0.10 N115
1275 0 0 225 0.15 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N115 0.15 N115
1200 0 0 300 0.2 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N115 0.20 N115
1125 0 0 375 0.25 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N115 0.25 N115
1465 5 30 0 0.02 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N115 0.02 N115
1419 6 75 0 0.05 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N115 0.05 N115
1345 5 150 0 0.1 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N115 0.10 N115
1270 5 225 0 0.15 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N115 0.15 N115
1196 4 300 0 0.2 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N115 0.20 N115
1120 5 375 0 0.25 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N115 0.25 N115
1460 10 30 0 0.02 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N115 0.02 N115
1415 10 75 0 0.05 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N115 0.05 N115
1350 0 0 150 0.1 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N115 0.10 N115
1275 0 0 225 0.15 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N115 0.15 N115
1200 0 0 300 0.2 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N115 0.20 N115
1125 0 0 375 0.25 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N115 0.25 N115
1470 0 6 24 0.02 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N115 0.02 N115
1425 0 4 71 0.05 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N115 0.05 N115
1350 0 3 147 0.1 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N115 0.10 N115
1275 0 3 222 0.15 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N115 0.15 N115
1200 0 3 297 0.2 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N115 0.20 N115
1125 0 3 372 0.25 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N115 0.25 N115
1470 0 30 0 0.02 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N125 0.02 N125
1425 0 75 0 0.05 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N125 0.05 N125
1350 0 150 0 0.1 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N125 0.10 N125
1275 0 225 0 0.15 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N125 0.15 N125
1200 0 300 0 0.2 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N125 0.20 N125
1125 0 375 0 0.25 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N125 0.25 N125
1470 0 0 30 0.02 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N125 0.02 N125
1425 0 0 75 0.05 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N125 0.05 N125
1350 0 0 150 0.1 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N125 0.10 N125
1275 0 0 225 0.15 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N125 0.15 N125
1200 0 0 300 0.2 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N125 0.20 N125
1125 0 0 375 0.25 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N125 0.25 N125
1466 4 30 0 0.02 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N125 0.02 N125
1422 3 75 0 0.05 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N125 0.05 N125
1347 3 150 0 0.1 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N125 0.10 N125
1271 4 225 0 0.15 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N125 0.15 N125
1196 4 300 0 0.2 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N125 0.20 N125
1121 4 374 1 0.25 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N125 0.25 N125
1470 0 0 30 0.02 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N125 0.02 N125
1425 0 1 74 0.05 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N125 0.05 N125
1350 0 1 149 0.1 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N125 0.10 N125
1275 0 0 225 0.15 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N125 0.15 N125
1200 0 0 300 0.2 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N125 0.20 N125
1125 0 0 375 0.25 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N125 0.25 N125
1153 317 30 0 0.02 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N125 0.02 N125
1425 0 2 73 0.05 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N125 0.05 N125
1350 0 1 149 0.1 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N125 0.10 N125
1275 0 0 225 0.15 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N125 0.15 N125
1200 0 0 300 0.2 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N125 0.20 N125
1125 0 1 374 0.25 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N125 0.25 N125
1469 1 30 0 0.02 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N202 0.02 N202
1424 1 75 0 0.05 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N202 0.05 N202
1349 1 150 0 0.1 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N202 0.10 N202
1274 1 225 0 0.15 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N202 0.15 N202
1199 1 300 0 0.2 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N202 0.20 N202
1124 1 375 0 0.25 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N202 0.25 N202
1447 23 30 0 0.02 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N202 0.02 N202
1401 24 75 0 0.05 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N202 0.05 N202
1328 22 149 1 0.1 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N202 0.10 N202
1253 22 223 2 0.15 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N202 0.15 N202
1179 21 297 3 0.2 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N202 0.20 N202
1110 15 370 5 0.25 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N202 0.25 N202
868 602 15 15 0.02 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N202 0.02 N202
838 587 42 33 0.05 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N202 0.05 N202
799 551 85 65 0.1 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N202 0.10 N202
755 520 129 96 0.15 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N202 0.15 N202
696 504 170 130 0.2 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N202 0.20 N202
668 457 222 153 0.25 1.0 bcb-hmm_ex anomaly_case-recombination_suppression-N202 0.25 N202
850 620 13 17 0.02 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N202 0.02 N202
831 594 41 34 0.05 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N202 0.05 N202
777 573 84 66 0.1 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N202 0.10 N202
730 545 128 97 0.15 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N202 0.15 N202
690 510 172 128 0.2 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N202 0.20 N202
648 477 220 155 0.25 1.0 dto-hmm_ex anomaly_case-recombination_suppression-N202 0.25 N202
960 510 17 13 0.02 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N202 0.02 N202
928 497 48 27 0.05 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N202 0.05 N202
884 466 98 52 0.1 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N202 0.10 N202
831 444 151 74 0.15 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N202 0.15 N202
780 420 203 97 0.2 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N202 0.20 N202
740 385 257 118 0.25 1.0 mlt-hmm_ex anomaly_case-recombination_suppression-N202 0.25 N202
1470 0 30 0 0.02 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N211 0.02 N211
1425 0 75 0 0.05 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N211 0.05 N211
1350 0 150 0 0.1 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N211 0.10 N211
1275 0 225 0 0.15 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N211 0.15 N211
1200 0 300 0 0.2 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N211 0.20 N211
1125 0 375 0 0.25 1.0 gqs-hmm_ex anomaly_case-recombination_suppression-N211 0.25 N211
1461 9 0 30 0.02 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N211 0.02 N211
1425 0 0 75 0.05 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N211 0.05 N211
1350 0 0 150 0.1 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N211 0.10 N211
1273 2 0 225 0.15 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N211 0.15 N211
1198 2 2 298 0.2 1.0 pbp-hmm_ex anomaly_case-recombination_suppression-N211 0.20 N211
