361 92 .2548
361 101 .2798
361 88 .2438
361 93 .2576
361 102 .2825
361 108 .2992
361 95 .2632
361 105 .2909
361 108 .2992
361 88 .2438
361 96 .2659
361 90 .2493
361 101 .2798
361 103 .2853
361 110 .3047
361 91 .2521
361 106 .2936
361 107 .2964
361 95 .2632
361 102 .2825
361 90 .2493
361 93 .2576
361 110 .3047
361 98 .2715
361 88 .2438
361 100 .277
361 90 .2493
361 117 .3241
361 111 .3075
361 91 .2521
361 96 .2659
361 103 .2853
361 98 .2715
361 99 .2742
361 104 .2881
361 100 .277
361 110 .3047
361 108 .2992
361 109 .3019
361 101 .2798
361 97 .2687
361 105 .2909
361 104 .2881
361 106 .2936
361 100 .277
361 105 .2909
361 116 .3213
361 98 .2715
361 108 .2992
361 110 .3047
361 97 .2687
361 77 .2133
361 89 .2465
361 105 .2909
361 95 .2632
361 85 .2355
361 90 .2493
361 96 .2659
361 90 .2493
361 99 .2742
361 94 .2604
361 93 .2576
361 91 .2521
361 103 .2853
361 106 .2936
361 101 .2798
361 99 .2742
361 105 .2909
361 98 .2715
361 102 .2825
361 103 .2853
361 118 .3269
361 104 .2881
361 95 .2632
361 99 .2742
361 112 .3102
361 100 .277
361 99 .2742
361 102 .2825
361 94 .2604
361 107 .2964
361 101 .2798
361 103 .2853
361 107 .2964
361 101 .2798
361 101 .2798
361 104 .2881
361 103 .2853
361 101 .2798
361 102 .2825
361 107 .2964
361 112 .3102
361 115 .3186
361 97 .2687
361 93 .2576
361 94 .2604
361 99 .2742
361 100 .277
361 96 .2659
361 90 .2493
361 98 .2715
361 109 .3019
361 93 .2576
361 92 .2548
361 92 .2548
361 101 .2798
361 98 .2715
361 107 .2964
361 95 .2632
361 111 .3075
361 105 .2909
361 99 .2742
361 105 .2909
361 111 .3075
361 98 .2715
361 87 .241
361 93 .2576
361 95 .2632
361 105 .2909
361 109 .3019
361 104 .2881
361 101 .2798
361 98 .2715
361 101 .2798
361 100 .277
361 94 .2604
361 104 .2881
361 105 .2909
361 93 .2576
361 103 .2853
361 95 .2632
361 110 .3047
361 98 .2715
361 110 .3047
361 100 .277
361 104 .2881
361 111 .3075
361 102 .2825
361 97 .2687
361 105 .2909
361 108 .2992
361 96 .2659
361 103 .2853
361 106 .2936
361 111 .3075
361 93 .2576
361 92 .2548
361 100 .277
361 109 .3019
361 98 .2715
361 103 .2853
361 95 .2632
361 105 .2909
361 99 .2742
361 112 .3102
361 91 .2521
361 105 .2909
361 101 .2798
361 88 .2438
361 94 .2604
361 103 .2853
361 103 .2853
361 101 .2798
361 109 .3019
361 95 .2632
361 104 .2881
361 80 .2216
361 105 .2909
361 95 .2632
361 91 .2521
361 114 .3158
361 95 .2632
361 97 .2687
361 105 .2909
361 96 .2659
361 95 .2632
361 91 .2521
361 101 .2798
361 106 .2936
361 108 .2992
361 96 .2659
361 108 .2992
361 91 .2521
361 88 .2438
361 85 .2355
361 95 .2632
361 96 .2659
361 88 .2438
361 94 .2604
361 96 .2659
361 105 .2909
361 98 .2715
361 103 .2853
361 90 .2493
361 104 .2881
361 120 .3324
361 95 .2632
361 103 .2853
361 96 .2659
361 97 .2687
361 95 .2632
361 95 .2632
361 101 .2798
361 103 .2853
361 103 .2853
361 99 .2742
361 92 .2548
361 93 .2576
361 91 .2521
361 97 .2687
361 101 .2798
361 99 .2742
361 104 .2881
361 92 .2548
361 103 .2853
361 96 .2659
361 97 .2687
361 98 .2715
361 101 .2798
361 95 .2632
361 103 .2853
361 93 .2576
361 98 .2715
361 99 .2742
361 103 .2853
361 95 .2632
361 88 .2438
361 99 .2742
361 99 .2742
361 111 .3075
361 100 .277
361 101 .2798
361 106 .2936
361 94 .2604
361 102 .2825
361 90 .2493
361 107 .2964
361 103 .2853
361 105 .2909
361 102 .2825
361 103 .2853
361 108 .2992
361 98 .2715
361 105 .2909
361 107 .2964
361 100 .277
361 103 .2853
361 103 .2853
361 104 .2881
361 111 .3075
361 98 .2715
361 93 .2576
361 110 .3047
361 110 .3047
361 100 .277
361 113 .313
361 100 .277
361 105 .2909
361 100 .277
361 98 .2715
361 94 .2604
361 100 .277
361 103 .2853
361 89 .2465
361 92 .2548
361 104 .2881
361 92 .2548
361 90 .2493
361 103 .2853
361 98 .2715
361 86 .2382
361 96 .2659
361 103 .2853
361 95 .2632
361 109 .3019
361 106 .2936
361 95 .2632
361 106 .2936
361 105 .2909
361 105 .2909
361 93 .2576
361 90 .2493
361 101 .2798
361 95 .2632
361 96 .2659
361 93 .2576
361 100 .277
361 104 .2881
361 97 .2687
361 104 .2881
361 92 .2548
361 91 .2521
361 92 .2548
361 93 .2576
361 104 .2881
361 102 .2825
361 94 .2604
361 102 .2825
361 98 .2715
361 111 .3075
361 99 .2742
361 103 .2853
361 97 .2687
361 111 .3075
361 99 .2742
361 95 .2632
361 99 .2742
361 92 .2548
361 101 .2798
361 101 .2798
361 97 .2687
361 97 .2687
361 105 .2909
361 93 .2576
361 99 .2742
361 95 .2632
361 100 .277
361 98 .2715
361 96 .2659
361 94 .2604
361 113 .313
361 113 .313
361 96 .2659
361 94 .2604
361 99 .2742
361 93 .2576
361 106 .2936
361 98 .2715
361 107 .2964
361 96 .2659
361 103 .2853
361 103 .2853
361 94 .2604
361 94 .2604
361 100 .277
361 94 .2604
361 91 .2521
361 105 .2909
361 92 .2548
361 110 .3047
361 101 .2798
361 101 .2798
361 98 .2715
361 101 .2798
361 104 .2881
361 107 .2964
361 99 .2742
361 97 .2687
361 91 .2521
361 97 .2687
361 106 .2936
361 103 .2853
361 99 .2742
361 109 .3019
361 101 .2798
361 106 .2936
361 99 .2742
361 107 .2964
361 100 .277
361 98 .2715
361 107 .2964
361 97 .2687
361 98 .2715
361 95 .2632
361 95 .2632
361 98 .2715
361 92 .2548
361 90 .2493
361 103 .2853
361 102 .2825
361 96 .2659
361 105 .2909
361 97 .2687
361 92 .2548
361 85 .2355
361 93 .2576
361 108 .2992
361 98 .2715
361 88 .2438
361 92 .2548
361 93 .2576
361 96 .2659
361 93 .2576
361 95 .2632
361 97 .2687
361 89 .2465
361 94 .2604
361 92 .2548
361 90 .2493
361 96 .2659
361 98 .2715
361 105 .2909
361 105 .2909
361 98 .2715
361 106 .2936
361 97 .2687
361 108 .2992
361 105 .2909
361 100 .277
361 104 .2881
361 97 .2687
361 92 .2548
361 108 .2992
361 93 .2576
361 88 .2438
361 92 .2548
361 105 .2909
361 102 .2825
361 83 .2299
361 88 .2438
361 98 .2715
361 101 .2798
361 110 .3047
361 93 .2576
361 99 .2742
361 94 .2604
361 101 .2798
361 104 .2881
361 89 .2465
361 92 .2548
361 88 .2438
361 105 .2909
361 100 .277
361 96 .2659
361 91 .2521
361 106 .2936
361 99 .2742
361 105 .2909
361 90 .2493
361 99 .2742
361 103 .2853
361 102 .2825
361 102 .2825
361 101 .2798
361 105 .2909
361 104 .2881
361 100 .277
361 99 .2742
361 106 .2936
361 96 .2659
361 104 .2881
361 108 .2992
361 111 .3075
361 96 .2659
361 105 .2909
361 104 .2881
361 97 .2687
361 97 .2687
361 102 .2825
361 97 .2687
361 99 .2742
361 94 .2604
361 98 .2715
361 101 .2798
361 99 .2742
361 87 .241
361 107 .2964
361 102 .2825
361 105 .2909
361 110 .3047
361 91 .2521
361 111 .3075
361 109 .3019
361 92 .2548
361 95 .2632
361 93 .2576
361 105 .2909
361 103 .2853
361 99 .2742
361 99 .2742
361 101 .2798
361 91 .2521
361 96 .2659
361 102 .2825
361 104 .2881
361 104 .2881
361 100 .277
361 97 .2687
361 102 .2825
361 103 .2853
361 94 .2604
361 99 .2742
361 99 .2742
361 110 .3047
361 103 .2853
361 99 .2742
361 104 .2881
361 91 .2521
361 84 .2327
361 98 .2715
361 96 .2659
361 97 .2687
361 111 .3075
361 102 .2825
361 99 .2742
361 95 .2632
361 95 .2632
361 99 .2742
361 107 .2964
361 94 .2604
361 104 .2881
361 107 .2964
361 107 .2964
361 98 .2715
361 100 .277
361 104 .2881
361 104 .2881
361 106 .2936
361 108 .2992
361 99 .2742
361 106 .2936
361 84 .2327
361 94 .2604
361 95 .2632
361 97 .2687
361 97 .2687
361 100 .277
361 99 .2742
361 91 .2521
361 89 .2465
361 101 .2798
361 99 .2742
361 94 .2604
361 90 .2493
361 102 .2825
361 108 .2992
361 98 .2715
361 100 .277
361 100 .277
361 99 .2742
361 99 .2742
361 99 .2742
361 91 .2521
361 99 .2742
361 98 .2715
361 91 .2521
361 90 .2493
361 97 .2687
361 88 .2438
361 98 .2715
361 102 .2825
361 106 .2936
361 101 .2798
361 87 .241
361 93 .2576
361 98 .2715
361 88 .2438
361 93 .2576
361 99 .2742
361 98 .2715
361 97 .2687
361 89 .2465
361 96 .2659
361 98 .2715
361 93 .2576
361 106 .2936
361 99 .2742
361 99 .2742
361 86 .2382
361 98 .2715
361 102 .2825
361 100 .277
361 96 .2659
361 107 .2964
361 96 .2659
361 102 .2825
361 106 .2936
361 89 .2465
361 98 .2715
361 105 .2909
361 101 .2798
361 95 .2632
361 101 .2798
361 100 .277
361 94 .2604
361 102 .2825
361 103 .2853
361 103 .2853
361 109 .3019
361 91 .2521
361 88 .2438
361 99 .2742
361 105 .2909
361 91 .2521
361 101 .2798
361 99 .2742
361 109 .3019
361 98 .2715
361 93 .2576
361 92 .2548
361 96 .2659
361 102 .2825
361 81 .2244
361 106 .2936
361 107 .2964
361 97 .2687
361 91 .2521
361 98 .2715
361 100 .277
361 98 .2715
361 97 .2687
361 91 .2521
361 93 .2576
361 96 .2659
361 93 .2576
361 97 .2687
361 100 .277
361 92 .2548
361 96 .2659
361 96 .2659
361 90 .2493
361 95 .2632
361 107 .2964
361 94 .2604
361 88 .2438
361 104 .2881
361 99 .2742
361 102 .2825
361 104 .2881
361 105 .2909
361 103 .2853
361 105 .2909
361 94 .2604
361 104 .2881
361 106 .2936
361 105 .2909
361 107 .2964
361 103 .2853
361 98 .2715
361 103 .2853
361 100 .277
361 91 .2521
361 102 .2825
361 97 .2687
361 99 .2742
361 99 .2742
361 86 .2382
361 89 .2465
361 95 .2632
361 95 .2632
361 101 .2798
361 88 .2438
361 93 .2576
361 102 .2825
361 101 .2798
361 102 .2825
361 90 .2493
361 89 .2465
361 99 .2742
361 114 .3158
361 108 .2992
361 101 .2798
361 97 .2687
361 93 .2576
361 96 .2659
361 93 .2576
361 87 .241
361 101 .2798
361 106 .2936
361 95 .2632
361 95 .2632
361 104 .2881
361 100 .277
361 92 .2548
361 102 .2825
361 96 .2659
361 106 .2936
361 100 .277
361 91 .2521
361 101 .2798
361 111 .3075
361 105 .2909
361 97 .2687
361 92 .2548
361 105 .2909
361 96 .2659
361 97 .2687
361 94 .2604
361 96 .2659
361 91 .2521
361 89 .2465
361 96 .2659
361 104 .2881
361 88 .2438
361 97 .2687
361 108 .2992
361 99 .2742
361 110 .3047
361 111 .3075
361 108 .2992
361 100 .277
361 107 .2964
361 96 .2659
361 103 .2853
361 109 .3019
361 106 .2936
361 99 .2742
361 95 .2632
361 104 .2881
361 104 .2881
361 105 .2909
361 99 .2742
361 110 .3047
361 93 .2576
361 103 .2853
361 101 .2798
361 104 .2881
361 97 .2687
361 97 .2687
361 101 .2798
361 103 .2853
361 102 .2825
361 111 .3075
361 110 .3047
361 102 .2825
361 94 .2604
361 107 .2964
361 98 .2715
361 103 .2853
361 102 .2825
361 97 .2687
361 92 .2548
361 99 .2742
361 104 .2881
361 104 .2881
361 96 .2659
361 101 .2798
361 98 .2715
361 101 .2798
361 89 .2465
361 110 .3047
361 95 .2632
361 95 .2632
361 92 .2548
361 92 .2548
361 94 .2604
361 89 .2465
361 102 .2825
361 103 .2853
361 93 .2576
361 101 .2798
361 99 .2742
361 104 .2881
361 100 .277
361 94 .2604
361 99 .2742
361 95 .2632
361 96 .2659
361 98 .2715
361 93 .2576
361 104 .2881
361 101 .2798
361 104 .2881
361 110 .3047
361 105 .2909
361 99 .2742
361 104 .2881
361 100 .277
361 97 .2687
361 110 .3047
361 102 .2825
361 101 .2798
361 100 .277
361 90 .2493
361 104 .2881
361 109 .3019
361 103 .2853
361 97 .2687
361 104 .2881
361 100 .277
361 107 .2964
361 95 .2632
361 103 .2853
361 94 .2604
361 88 .2438
361 100 .277
361 104 .2881
361 96 .2659
361 101 .2798
361 97 .2687
361 106 .2936
361 110 .3047
361 104 .2881
361 102 .2825
361 103 .2853
361 89 .2465
361 94 .2604
361 102 .2825
361 101 .2798
361 99 .2742
361 94 .2604
361 94 .2604
361 102 .2825
361 93 .2576
361 106 .2936
361 94 .2604
361 109 .3019
361 100 .277
361 96 .2659
361 91 .2521
361 103 .2853
361 100 .277
361 101 .2798
361 99 .2742
361 94 .2604
361 97 .2687
361 103 .2853
361 110 .3047
361 104 .2881
361 99 .2742
361 105 .2909
361 110 .3047
361 96 .2659
361 102 .2825
361 87 .241
361 92 .2548
361 104 .2881
361 98 .2715
361 98 .2715
361 90 .2493
361 97 .2687
361 97 .2687
361 103 .2853
361 103 .2853
361 91 .2521
361 94 .2604
361 111 .3075
361 94 .2604
361 93 .2576
361 99 .2742
361 95 .2632
361 106 .2936
361 92 .2548
361 106 .2936
361 98 .2715
361 108 .2992
361 110 .3047
361 99 .2742
361 95 .2632
361 109 .3019
361 110 .3047
361 103 .2853
361 96 .2659
361 91 .2521
361 104 .2881
361 110 .3047
361 103 .2853
361 111 .3075
361 93 .2576
361 92 .2548
361 109 .3019
361 88 .2438
361 108 .2992
361 97 .2687
361 102 .2825
361 100 .277
361 105 .2909
361 95 .2632
361 106 .2936
361 86 .2382
361 91 .2521
361 99 .2742
361 97 .2687
361 91 .2521
361 89 .2465
361 91 .2521
361 99 .2742
361 86 .2382
361 88 .2438
361 97 .2687
361 82 .2271
361 88 .2438
361 96 .2659
361 100 .277
361 99 .2742
361 107 .2964
361 97 .2687
361 86 .2382
361 98 .2715
361 93 .2576
361 91 .2521
361 94 .2604
361 95 .2632
361 91 .2521
361 98 .2715
361 87 .241
361 94 .2604
361 97 .2687
361 109 .3019
361 85 .2355
361 99 .2742
361 98 .2715
361 92 .2548
361 93 .2576
361 82 .2271
361 100 .277
361 99 .2742
361 100 .277
361 107 .2964
361 100 .277
361 96 .2659
361 103 .2853
361 108 .2992
361 113 .313
361 102 .2825
361 99 .2742
361 106 .2936
361 105 .2909
361 106 .2936
361 105 .2909
361 100 .277
361 107 .2964
361 101 .2798
361 100 .277
361 96 .2659
361 90 .2493
361 99 .2742
361 87 .241
361 99 .2742
361 98 .2715
361 101 .2798
361 102 .2825
361 96 .2659
361 98 .2715
361 97 .2687
361 92 .2548
361 101 .2798
361 99 .2742
361 98 .2715
361 98 .2715
361 93 .2576
361 95 .2632
361 89 .2465
361 101 .2798
361 98 .2715
361 92 .2548
361 96 .2659
361 106 .2936
361 95 .2632
361 97 .2687
361 93 .2576
361 100 .277
361 104 .2881
361 83 .2299
361 86 .2382
361 100 .277
361 96 .2659
361 95 .2632
361 102 .2825
361 95 .2632
361 98 .2715
361 92 .2548
361 105 .2909
361 110 .3047
361 100 .277
361 94 .2604
361 104 .2881
361 103 .2853
361 98 .2715
361 92 .2548
361 110 .3047
361 96 .2659
361 88 .2438
361 87 .241
361 86 .2382
361 83 .2299
361 95 .2632
361 90 .2493
361 96 .2659
361 92 .2548
361 104 .2881
361 95 .2632
361 97 .2687
361 104 .2881
361 85 .2355
361 93 .2576
361 100 .277
361 82 .2271
361 93 .2576
361 98 .2715
361 96 .2659
361 98 .2715
361 113 .313
361 106 .2936
361 99 .2742
361 86 .2382
361 95 .2632
361 89 .2465
361 104 .2881
361 104 .2881
361 97 .2687
361 98 .2715
361 112 .3102
361 99 .2742
361 98 .2715
361 101 .2798
361 98 .2715
361 96 .2659
361 93 .2576
361 110 .3047
361 109 .3019
361 104 .2881
361 90 .2493
361 87 .241
361 105 .2909
361 90 .2493
361 86 .2382
361 93 .2576
361 87 .241
361 101 .2798
361 92 .2548
361 101 .2798
361 100 .277
361 90 .2493
361 99 .2742
361 97 .2687
361 94 .2604
361 109 .3019
361 105 .2909
361 101 .2798
361 105 .2909
361 91 .2521
361 96 .2659
361 111 .3075
361 92 .2548
361 95 .2632
361 96 .2659
361 107 .2964
361 89 .2465
361 112 .3102
361 106 .2936
361 103 .2853
361 96 .2659
361 97 .2687
361 99 .2742
361 99 .2742
361 101 .2798
361 98 .2715
361 98 .2715
361 97 .2687
361 100 .277
361 97 .2687
361 92 .2548
361 98 .2715
361 94 .2604
361 109 .3019
361 105 .2909
361 91 .2521
361 96 .2659
361 102 .2825
361 101 .2798
361 93 .2576
361 99 .2742
361 105 .2909
361 99 .2742
361 109 .3019
361 98 .2715
361 99 .2742
361 107 .2964
361 87 .241
361 108 .2992
361 103 .2853
361 101 .2798
361 100 .277
361 97 .2687
361 97 .2687
361 93 .2576
361 99 .2742
361 104 .2881
361 99 .2742
361 99 .2742
361 108 .2992
361 106 .2936
361 108 .2992
361 115 .3186
361 108 .2992
361 97 .2687
361 98 .2715
361 95 .2632
361 105 .2909
361 104 .2881
361 107 .2964
361 117 .3241
361 114 .3158
361 102 .2825
361 96 .2659
361 95 .2632
361 101 .2798
361 96 .2659
361 97 .2687
361 91 .2521
361 99 .2742
361 99 .2742
361 109 .3019
361 112 .3102
361 96 .2659
361 106 .2936
361 87 .241
361 105 .2909
361 105 .2909
361 107 .2964
361 89 .2465
361 97 .2687
361 102 .2825
361 91 .2521
361 94 .2604
361 96 .2659
361 109 .3019
361 98 .2715
361 102 .2825
361 83 .2299
361 94 .2604
361 99 .2742
361 96 .2659
361 96 .2659
361 101 .2798
361 99 .2742
361 102 .2825
361 105 .2909
361 104 .2881
361 101 .2798
361 89 .2465
361 100 .277
361 109 .3019
361 87 .241
361 95 .2632
361 96 .2659
361 100 .277
361 98 .2715
361 106 .2936
361 104 .2881
361 103 .2853
361 101 .2798
361 93 .2576
361 91 .2521
361 98 .2715
361 94 .2604
361 90 .2493
361 96 .2659
361 94 .2604
361 98 .2715
361 103 .2853
361 97 .2687
361 102 .2825
361 107 .2964
361 107 .2964
361 100 .277
361 106 .2936
361 96 .2659
361 92 .2548
361 102 .2825
361 102 .2825
361 97 .2687
361 106 .2936
361 94 .2604
361 102 .2825
361 106 .2936
361 93 .2576
361 100 .277
361 99 .2742
361 101 .2798
361 101 .2798
361 108 .2992
361 107 .2964
361 101 .2798
361 103 .2853
361 104 .2881
361 106 .2936
361 97 .2687
361 91 .2521
361 100 .277
361 103 .2853
361 101 .2798
361 97 .2687
361 103 .2853
361 92 .2548
361 95 .2632
361 101 .2798
361 106 .2936
361 95 .2632
361 95 .2632
361 106 .2936
361 99 .2742
361 97 .2687
361 95 .2632
361 97 .2687
361 105 .2909
361 106 .2936
361 101 .2798
361 103 .2853
361 89 .2465
361 85 .2355
361 104 .2881
361 105 .2909
361 106 .2936
361 101 .2798
361 90 .2493
361 96 .2659
361 89 .2465
361 109 .3019
361 96 .2659
361 97 .2687
361 99 .2742
361 112 .3102
361 100 .277
361 104 .2881
361 98 .2715
361 113 .313
361 106 .2936
361 100 .277
361 105 .2909
361 113 .313
361 101 .2798
361 102 .2825
361 96 .2659
361 98 .2715
361 94 .2604
361 93 .2576
361 100 .277
361 102 .2825
361 89 .2465
361 97 .2687
361 103 .2853
361 118 .3269
361 100 .277
361 91 .2521
361 101 .2798
361 98 .2715
361 103 .2853
361 100 .277
361 96 .2659
361 83 .2299
361 93 .2576
361 95 .2632
361 98 .2715
361 98 .2715
361 99 .2742
361 96 .2659
361 105 .2909
361 110 .3047
361 100 .277
361 106 .2936
361 97 .2687
361 94 .2604
361 97 .2687
361 101 .2798
361 101 .2798
361 105 .2909
361 108 .2992
361 99 .2742
361 104 .2881
361 106 .2936
361 94 .2604
361 98 .2715
361 98 .2715
361 108 .2992
361 88 .2438
361 100 .277
361 95 .2632
361 95 .2632
361 108 .2992
361 106 .2936
361 104 .2881
361 102 .2825
361 104 .2881
361 103 .2853
361 102 .2825
361 95 .2632
361 107 .2964
361 91 .2521
361 90 .2493
361 94 .2604
361 93 .2576
361 106 .2936
361 103 .2853
361 88 .2438
361 96 .2659
361 100 .277
361 99 .2742
361 101 .2798
361 101 .2798
361 98 .2715
361 101 .2798
361 96 .2659
361 99 .2742
361 90 .2493
361 92 .2548
361 99 .2742
361 90 .2493
361 93 .2576
361 107 .2964
361 118 .3269
361 110 .3047
361 100 .277
361 111 .3075
361 105 .2909
361 94 .2604
361 90 .2493
361 99 .2742
361 95 .2632
361 99 .2742
361 101 .2798
361 112 .3102
361 95 .2632
361 103 .2853
361 102 .2825
361 93 .2576
361 91 .2521
361 97 .2687
361 93 .2576
361 97 .2687
361 99 .2742
361 100 .277
361 89 .2465
361 107 .2964
361 98 .2715
361 99 .2742
361 102 .2825
361 117 .3241
361 101 .2798
361 107 .2964
361 101 .2798
361 103 .2853
361 114 .3158
361 97 .2687
361 93 .2576
361 98 .2715
361 85 .2355
361 98 .2715
361 99 .2742
361 95 .2632
361 103 .2853
361 89 .2465
361 90 .2493
361 95 .2632
361 106 .2936
361 102 .2825
361 96 .2659
361 101 .2798
361 94 .2604
361 93 .2576
361 96 .2659
361 98 .2715
361 88 .2438
361 99 .2742
361 94 .2604
361 103 .2853
361 102 .2825
361 107 .2964
361 107 .2964
361 95 .2632
361 97 .2687
361 101 .2798
361 101 .2798
361 95 .2632
361 101 .2798
361 101 .2798
361 101 .2798
361 96 .2659
361 98 .2715
361 95 .2632
361 97 .2687
361 92 .2548
361 96 .2659
361 91 .2521
361 89 .2465
361 97 .2687
361 109 .3019
361 101 .2798
361 110 .3047
361 89 .2465
361 90 .2493
361 94 .2604
361 102 .2825
361 106 .2936
361 98 .2715
361 94 .2604
361 100 .277
361 108 .2992
361 101 .2798
361 80 .2216
361 97 .2687
361 92 .2548
361 99 .2742
361 93 .2576
361 103 .2853
361 98 .2715
361 93 .2576
361 96 .2659
361 100 .277
361 100 .277
361 94 .2604
361 94 .2604
361 101 .2798
361 74 .205
361 103 .2853
361 98 .2715
361 109 .3019
361 106 .2936
361 96 .2659
361 103 .2853
361 105 .2909
361 96 .2659
361 101 .2798
361 94 .2604
361 87 .241
361 101 .2798
361 105 .2909
361 97 .2687
361 95 .2632
361 106 .2936
361 88 .2438
361 100 .277
361 98 .2715
361 100 .277
361 101 .2798
361 90 .2493
361 102 .2825
361 100 .277
361 106 .2936
361 98 .2715
361 98 .2715
361 103 .2853
361 103 .2853
361 95 .2632
361 102 .2825
361 97 .2687
361 104 .2881
361 92 .2548
361 98 .2715
361 88 .2438
361 81 .2244
361 92 .2548
361 103 .2853
361 97 .2687
361 94 .2604
361 105 .2909
361 98 .2715
361 95 .2632
361 93 .2576
361 97 .2687
361 90 .2493
361 91 .2521
361 100 .277
361 100 .277
361 108 .2992
361 99 .2742
361 93 .2576
361 91 .2521
361 94 .2604
361 98 .2715
361 98 .2715
361 90 .2493
361 106 .2936
361 91 .2521
361 98 .2715
361 105 .2909
361 92 .2548
361 98 .2715
361 93 .2576
361 97 .2687
361 95 .2632
361 110 .3047
361 108 .2992
361 113 .313
361 106 .2936
361 101 .2798
361 107 .2964
361 88 .2438
361 93 .2576
361 89 .2465
361 89 .2465
361 92 .2548
361 98 .2715
361 97 .2687
361 95 .2632
361 108 .2992
361 96 .2659
361 97 .2687
361 96 .2659
361 100 .277
361 108 .2992
361 103 .2853
361 97 .2687
361 78 .2161
361 87 .241
361 105 .2909
361 100 .277
361 99 .2742
361 103 .2853
361 105 .2909
361 99 .2742
361 85 .2355
361 92 .2548
361 114 .3158
361 95 .2632
361 96 .2659
361 112 .3102
361 102 .2825
361 91 .2521
361 96 .2659
361 100 .277
361 99 .2742
361 95 .2632
361 92 .2548
361 98 .2715
361 101 .2798
361 97 .2687
361 99 .2742
361 99 .2742
361 101 .2798
361 105 .2909
361 103 .2853
361 115 .3186
361 104 .2881
361 97 .2687
361 102 .2825
361 97 .2687
361 88 .2438
361 97 .2687
361 105 .2909
361 97 .2687
361 94 .2604
361 105 .2909
361 89 .2465
361 92 .2548
361 98 .2715
361 97 .2687
361 99 .2742
361 86 .2382
361 90 .2493
361 91 .2521
361 93 .2576
361 99 .2742
361 103 .2853
361 97 .2687
361 114 .3158
361 97 .2687
361 98 .2715
361 106 .2936
361 98 .2715
361 107 .2964
361 95 .2632
361 92 .2548
361 99 .2742
361 102 .2825
361 91 .2521
361 98 .2715
361 106 .2936
361 102 .2825
361 101 .2798
361 98 .2715
361 99 .2742
361 106 .2936
361 104 .2881
361 99 .2742
361 87 .241
361 104 .2881
361 102 .2825
361 97 .2687
361 93 .2576
361 91 .2521
361 91 .2521
361 91 .2521
361 91 .2521
361 93 .2576
361 83 .2299
361 94 .2604
361 105 .2909
361 104 .2881
361 101 .2798
361 103 .2853
361 102 .2825
361 104 .2881
361 99 .2742
361 103 .2853
361 87 .241
361 101 .2798
361 100 .277
361 87 .241
361 94 .2604
361 97 .2687
361 103 .2853
361 94 .2604
361 89 .2465
361 102 .2825
361 91 .2521
361 92 .2548
361 91 .2521
361 104 .2881
361 100 .277
361 95 .2632
361 101 .2798
361 105 .2909
361 96 .2659
361 105 .2909
361 105 .2909
361 111 .3075
361 99 .2742
361 104 .2881
361 109 .3019
361 98 .2715
361 100 .277
361 102 .2825
361 104 .2881
361 99 .2742
361 100 .277
361 105 .2909
361 110 .3047
361 99 .2742
361 107 .2964
361 107 .2964
361 104 .2881
361 99 .2742
361 103 .2853
361 102 .2825
361 91 .2521
361 97 .2687
361 98 .2715
