T181	T65	2033753422.709045	62089.24192002345
T63	T77	6030032702.890169	91329.43867837825
T142	T126	4722234368.041436	171197.78983679364
T49	T172	6147819187.189096	34599.56325118475
T6	T15	5860784648.632121	1897.9277231752958
T66	T23	9124575936.078243	13960.43054826613
T5	T4	7268225857.566856	206589.71217979165
T66	T41	9124575936.078243	13960.43054826613
T81	T42	11742780160.274435	103793.4949598644
T119	T159	16603357170.346893	265640.2341562268
