BP-HMM	1312	486	0	202	0.101	0.9900990099009901
BP-HMM	1394	0	6	600	0.303	0.9900990099009901
BP-HMM	791	543	584	82	0.333	0.6006006006006006
BP-HMM	1282	52	0	666	0.333	0.6006006006006006
BP-HMM	1105	289	0	606	0.303	0.9900990099009901
BP-HMM	1796	2	11	191	0.101	0.9900990099009901
BP-HMM	1626	0	0	374	0.187	0.8021390374331551
BP-HMM	397	937	618	48	0.333	0.6006006006006006
BP-HMM	1791	43	0	166	0.083	0.6024096385542168
BP-HMM	1795	3	0	202	0.101	0.9900990099009901
BP-HMM	962	872	137	29	0.083	0.6024096385542168
BP-HMM	1615	11	0	374	0.187	0.8021390374331551
BP-HMM	1375	0	4	621	0.3125	0.8016
BP-HMM	1683	216	0	101	0.0505	0.9900990099009901
BP-HMM	1323	374	0	303	0.1515	0.9900990099009901
BP-HMM	1494	1	0	505	0.2525	0.9900990099009901
BP-HMM	1016	734	213	37	0.125	0.804
BP-HMM	1615	11	10	364	0.187	0.8021390374331551
BP-HMM	1391	3	0	606	0.303	0.9900990099009901
BP-HMM	1594	2	0	404	0.202	0.9900990099009901
BP-HMM	1745	5	6	244	0.125	0.804
BP-HMM	1492	3	2	503	0.2525	0.9900990099009901
BP-HMM	1015	682	171	132	0.1515	0.9900990099009901
BP-HMM	832	835	280	53	0.1665	0.6006006006006006
BP-HMM	1393	1	0	606	0.303	0.9900990099009901
BP-HMM	337	663	817	183	0.5	0.6
BP-HMM	1819	80	0	101	0.0505	0.9900990099009901
BP-HMM	1626	0	2	372	0.187	0.8021390374331551
BP-HMM	1498	2	0	500	0.25	0.802
BP-HMM	1874	1	125	0	0.0625	0.808
BP-HMM	1589	7	0	404	0.202	0.9900990099009901
BP-HMM	1166	1	1	832	0.4165	0.6002400960384153
BP-HMM	685	690	600	25	0.3125	0.8016
BP-HMM	57	943	1000	0	0.5	0.6
BP-HMM	1163	4	0	833	0.4165	0.6002400960384153
BP-HMM	1000	0	38	962	0.5	0.6
BP-HMM	1373	2	1	624	0.3125	0.8016
BP-HMM	802	698	442	58	0.25	0.802
BP-HMM	1184	691	76	49	0.0625	0.808
BP-HMM	1626	0	5	369	0.187	0.8021390374331551
BP-HMM	1204	190	1	605	0.303	0.9900990099009901
BP-HMM	797	799	404	0	0.202	0.9900990099009901
BP-HMM	1241	10	10	739	0.3745	0.801068090787717
