1362 108 28 2 0.02 1.0 gqs-hmm_ex anomaly_case-Accipitriformes_10X_up 0.02 Accipitriformes
1319 106 72 3 0.05 1.0 gqs-hmm_ex anomaly_case-Accipitriformes_10X_up 0.05 Accipitriformes
1248 102 144 6 0.1 1.0 gqs-hmm_ex anomaly_case-Accipitriformes_10X_up 0.10 Accipitriformes
1185 90 217 8 0.15 1.0 gqs-hmm_ex anomaly_case-Accipitriformes_10X_up 0.15 Accipitriformes
1181 19 299 1 0.2 1.0 gqs-hmm_ex anomaly_case-Accipitriformes_10X_up 0.20 Accipitriformes
1108 17 373 2 0.25 1.0 gqs-hmm_ex anomaly_case-Accipitriformes_10X_up 0.25 Accipitriformes
1452 18 29 1 0.02 1.0 pbp-hmm_ex anomaly_case-Accipitriformes_10X_up 0.02 Accipitriformes
1407 18 73 2 0.05 1.0 pbp-hmm_ex anomaly_case-Accipitriformes_10X_up 0.05 Accipitriformes
1329 21 146 4 0.1 1.0 pbp-hmm_ex anomaly_case-Accipitriformes_10X_up 0.10 Accipitriformes
1242 33 215 10 0.15 1.0 pbp-hmm_ex anomaly_case-Accipitriformes_10X_up 0.15 Accipitriformes
1182 18 293 7 0.2 1.0 pbp-hmm_ex anomaly_case-Accipitriformes_10X_up 0.20 Accipitriformes
1109 16 368 7 0.25 1.0 pbp-hmm_ex anomaly_case-Accipitriformes_10X_up 0.25 Accipitriformes
1027 443 16 14 0.02 1.0 bcb-hmm_ex anomaly_case-Accipitriformes_10X_up 0.02 Accipitriformes
989 436 49 26 0.05 1.0 bcb-hmm_ex anomaly_case-Accipitriformes_10X_up 0.05 Accipitriformes
921 429 94 56 0.1 1.0 bcb-hmm_ex anomaly_case-Accipitriformes_10X_up 0.10 Accipitriformes
926 349 142 83 0.15 1.0 bcb-hmm_ex anomaly_case-Accipitriformes_10X_up 0.15 Accipitriformes
856 344 190 110 0.2 1.0 bcb-hmm_ex anomaly_case-Accipitriformes_10X_up 0.20 Accipitriformes
797 328 244 131 0.25 1.0 bcb-hmm_ex anomaly_case-Accipitriformes_10X_up 0.25 Accipitriformes
1127 343 20 10 0.02 1.0 dto-hmm_ex anomaly_case-Accipitriformes_10X_up 0.02 Accipitriformes
1073 352 50 25 0.05 1.0 dto-hmm_ex anomaly_case-Accipitriformes_10X_up 0.05 Accipitriformes
1012 338 104 46 0.1 1.0 dto-hmm_ex anomaly_case-Accipitriformes_10X_up 0.10 Accipitriformes
942 333 147 78 0.15 1.0 dto-hmm_ex anomaly_case-Accipitriformes_10X_up 0.15 Accipitriformes
916 284 203 97 0.2 1.0 dto-hmm_ex anomaly_case-Accipitriformes_10X_up 0.20 Accipitriformes
