1463 7 22 8 0.02 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N113 0.02 N113
1418 7 53 22 0.05 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N113 0.05 N113
1343 7 100 50 0.1 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N113 0.10 N113
1267 8 149 76 0.15 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N113 0.15 N113
1193 7 192 108 0.2 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N113 0.20 N113
1118 7 234 141 0.25 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N113 0.25 N113
1470 0 3 27 0.02 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N113 0.02 N113
1425 0 2 73 0.05 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N113 0.05 N113
1350 0 2 148 0.1 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N113 0.10 N113
1275 0 2 223 0.15 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N113 0.15 N113
1200 0 3 297 0.2 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N113 0.20 N113
1125 0 2 373 0.25 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N113 0.25 N113
1469 1 30 0 0.02 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N113 0.02 N113
1424 1 74 1 0.05 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N113 0.05 N113
1349 1 149 1 0.1 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N113 0.10 N113
1274 1 224 1 0.15 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N113 0.15 N113
1199 1 299 1 0.2 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N113 0.20 N113
1124 1 374 1 0.25 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N113 0.25 N113
1467 3 3 27 0.02 1.0 dto-hmm_ex anomaly_case-recombination_increase-N113 0.02 N113
1425 0 2 73 0.05 1.0 dto-hmm_ex anomaly_case-recombination_increase-N113 0.05 N113
1350 0 2 148 0.1 1.0 dto-hmm_ex anomaly_case-recombination_increase-N113 0.10 N113
1275 0 2 223 0.15 1.0 dto-hmm_ex anomaly_case-recombination_increase-N113 0.15 N113
1200 0 3 297 0.2 1.0 dto-hmm_ex anomaly_case-recombination_increase-N113 0.20 N113
1125 0 2 373 0.25 1.0 dto-hmm_ex anomaly_case-recombination_increase-N113 0.25 N113
1470 0 3 27 0.02 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N113 0.02 N113
1425 0 2 73 0.05 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N113 0.05 N113
1350 0 2 148 0.1 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N113 0.10 N113
1275 0 2 223 0.15 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N113 0.15 N113
1200 0 3 297 0.2 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N113 0.20 N113
1125 0 2 373 0.25 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N113 0.25 N113
1385 85 2 28 0.02 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N115 0.02 N115
1346 79 4 71 0.05 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N115 0.05 N115
1267 83 10 140 0.1 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N115 0.10 N115
1198 77 13 212 0.15 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N115 0.15 N115
1131 69 21 279 0.2 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N115 0.20 N115
1060 65 27 348 0.25 1.0 gqs-hmm_ex anomaly_case-recombination_increase-N115 0.25 N115
1470 0 0 30 0.02 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N115 0.02 N115
1425 0 0 75 0.05 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N115 0.05 N115
1350 0 0 150 0.1 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N115 0.10 N115
1275 0 0 225 0.15 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N115 0.15 N115
1200 0 0 300 0.2 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N115 0.20 N115
1125 0 0 375 0.25 1.0 pbp-hmm_ex anomaly_case-recombination_increase-N115 0.25 N115
1464 6 30 0 0.02 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N115 0.02 N115
1419 6 75 0 0.05 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N115 0.05 N115
1344 6 150 0 0.1 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N115 0.10 N115
1274 1 225 0 0.15 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N115 0.15 N115
1196 4 300 0 0.2 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N115 0.20 N115
1124 1 375 0 0.25 1.0 bcb-hmm_ex anomaly_case-recombination_increase-N115 0.25 N115
1459 11 30 0 0.02 1.0 dto-hmm_ex anomaly_case-recombination_increase-N115 0.02 N115
1415 10 75 0 0.05 1.0 dto-hmm_ex anomaly_case-recombination_increase-N115 0.05 N115
1350 0 0 150 0.1 1.0 dto-hmm_ex anomaly_case-recombination_increase-N115 0.10 N115
1275 0 0 225 0.15 1.0 dto-hmm_ex anomaly_case-recombination_increase-N115 0.15 N115
1200 0 0 300 0.2 1.0 dto-hmm_ex anomaly_case-recombination_increase-N115 0.20 N115
1125 0 2 373 0.25 1.0 dto-hmm_ex anomaly_case-recombination_increase-N115 0.25 N115
1470 0 0 30 0.02 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N115 0.02 N115
1425 0 0 75 0.05 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N115 0.05 N115
1350 0 1 149 0.1 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N115 0.10 N115
1275 0 0 225 0.15 1.0 mlt-hmm_ex anomaly_case-recombination_increase-N115 0.15 N115
