1005	345	102	48	0.1	1.0	population_size_change	phlag_dto_eap01_ena4_esp005_ex	N498	10X_down	0.007111984305083752
1005	345	150	0	0.1	1.0	recombination	phlag_dto_eap01_ena4_free_ex	N416	recombination_suppression	1.1343319416046143
1005	420	43	32	0.05	1.0	population_size_change	bcbhmm_sc_ex	N119	10X_down	190580.48780487807
1006	119	184	191	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_esp001_ex	N276	10X_down	0.024516163393855095
1006	119	224	151	0.25	1.0	population_size_change	cqshmm	N709	10X_up	131469.51219512196
1006	119	254	121	0.25	1.0	recombination	gqshmm_ex	N677	recombination_suppression	287847.5609756098
1006	119	272	103	0.25	1.0	recombination	phlag_mlt_eap01_ena4_esp010_ex	N274	recombination_increase	0.033797379583120346
1006	119	272	103	0.25	1.0	recombination	phlag_mlt_eap01_ena4_free_ex	N274	recombination_increase	0.0337962731719017
1006	119	272	103	0.25	1.0	recombination	phlag_mlt_noprior_noprior_esp001_ex	N274	recombination_increase	0.0337962731719017
1006	119	337	38	0.25	1.0	recombination	phlag_mlt_eap01_ena4_esp005_ex	N202	recombination_suppression	0.021498285233974457
1006	119	339	36	0.25	1.0	recombination	gqshmm	N477	recombination_suppression	625346.3414634147
1006	119	340	35	0.25	1.0	recombination	pbphmm_ex	N717	recombination_suppression	69158.53658536587
1006	119	345	30	0.25	1.0	population_size_change	phlag_dto_eap005_ena2_esp001_ex	N238	10X_up	0.05501919239759445
1006	269	156	69	0.15	1.0	population_size_change	cqshmm_ex	Nyctibiidae	10X_up	4742919.512195122
1006	269	174	51	0.15	1.0	recombination	pbphmm_ex	N418	recombination_increase	75546.34146341465
1006	269	225	0	0.15	1.0	population_size_change	phlag_dto_eap01_ena4_esp005_ex	N679	10X_down	2.1156632900238037
1006	269	225	0	0.15	1.0	population_size_change	phlag_dto_eap01_ena4_rev0001_ex	N679	10X_down	2.1156632900238037
1006	344	150	0	0.1	1.0	population_size_change	phlag_dto_eap01_ena4_esp005_ex	N491	10X_down	2.351752758026123
