1124	346	24	6	0.02	1.0	admixture	bcbhmm_derived	Strigiformes	050	N349	N299	945508.536585366
1404	66	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Strigiformes	050	N349	N299	1.7100260257720947
808	662	17	13	0.02	1.0	admixture	mlthmm_ex_derived	Strigiformes	050	N349	N299	945508.536585366
906	564	19	11	0.02	1.0	admixture	mlthmm_ancestral	Strigiformes	050	N349	N299	945508.536585366
968	502	20	10	0.02	1.0	admixture	dtohmm_ex_ancestral	Strigiformes	050	N349	N299	945508.536585366
776	694	17	13	0.02	1.0	admixture	bcbhmm_ex_ancestral	Strigiformes	050	N349	N299	945508.536585366
967	503	23	7	0.02	1.0	admixture	mlthmm_ex_ancestral	Strigiformes	050	N349	N299	945508.536585366
1062	408	21	9	0.02	1.0	admixture	bcbhmm_ex_derived	Strigiformes	050	N349	N299	945508.536585366
1076	394	23	7	0.02	1.0	admixture	dtohmm_ex_derived	Strigiformes	050	N349	N299	945508.536585366
1163	307	24	6	0.02	1.0	admixture	gqshmm_ex_ancestral	Strigiformes	050	N349	N299	945508.536585366
1045	425	29	1	0.02	1.0	admixture	dtohmm_derived	Strigiformes	050	N349	N299	945508.536585366
1130	340	27	3	0.02	1.0	admixture	bcbhmm_ancestral	Strigiformes	050	N349	N299	945508.536585366
762	708	16	14	0.02	1.0	admixture	cqshmm_ex_ancestral	Strigiformes	050	N349	N299	945508.536585366
1092	378	0	30	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Strigiformes	050	N349	N299	1.7100260257720947
1309	161	27	3	0.02	1.0	admixture	cqshmm_derived	Strigiformes	050	N349	N299	945508.536585366
1431	39	30	0	0.02	1.0	admixture	pbphmm_ex_ancestral	Strigiformes	050	N349	N299	945508.536585366
746	724	17	13	0.02	1.0	admixture	cqshmm_ancestral	Strigiformes	050	N349	N299	945508.536585366
1467	3	30	0	0.02	1.0	admixture	gqshmm_ex	Strigiformes	050	N349	N299	945508.536585366
1449	21	29	1	0.02	1.0	admixture	pbphmm_ex_derived	Strigiformes	050	N349	N299	945508.536585366
1296	174	26	4	0.02	1.0	admixture	mlthmm_derived	Strigiformes	050	N349	N299	945508.536585366
