671	604	116	109	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Strigiformes	050	N349	N299
869	406	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Strigiformes	050	N349	N299
1133	142	212	13	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Strigiformes	050	N349	N299
867	408	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Strigiformes	050	N349	N299
1071	354	66	9	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Caprimulgiformes1	050	N220	N202
833	592	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Caprimulgiformes1	050	N220	N202
953	472	0	75	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Caprimulgiformes1	050	N220	N202
1379	46	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Caprimulgiformes1	050	N220	N202
991	479	0	30	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N689	050	N657	N672
1020	450	0	30	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N689	050	N657	N672
1096	374	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N689	050	N657	N672
1470	0	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N689	050	N657	N672
733	467	208	92	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N251	050	N269	N242
1093	107	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N251	050	N269	N242
582	618	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N251	050	N269	N242
1078	122	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N251	050	N269	N242
1095	180	84	141	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Columbiformes	050	Mesitornisunicolor	N93
1272	3	0	225	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Columbiformes	050	Mesitornisunicolor	N93
1275	0	6	219	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Columbiformes	050	Mesitornisunicolor	N93
1275	0	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Columbiformes	050	Mesitornisunicolor	N93
1297	173	1	29	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N689	025	N657	N672
939	531	0	30	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N689	025	N657	N672
1328	142	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N689	025	N657	N672
1470	0	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N689	025	N657	N672
1045	425	23	7	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Columbiformes	025	Mesitornisunicolor	N93
1266	204	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Columbiformes	025	Mesitornisunicolor	N93
1376	94	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Columbiformes	025	Mesitornisunicolor	N93
1470	0	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Columbiformes	025	Mesitornisunicolor	N93
821	304	1	374	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Caprimulgiformes1	025	N220	N202
919	206	0	375	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Caprimulgiformes1	025	N220	N202
1025	100	131	244	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Caprimulgiformes1	025	N220	N202
969	156	306	69	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Caprimulgiformes1	025	N220	N202
756	369	250	125	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Strigiformes	025	N349	N299
1071	54	354	21	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Strigiformes	025	N349	N299
1025	100	362	13	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Strigiformes	025	N349	N299
717	408	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Strigiformes	025	N349	N299
592	533	374	1	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Caprimulgiformes1	050	N220	N202
1125	0	98	277	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Caprimulgiformes1	050	N220	N202
1109	16	27	348	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Caprimulgiformes1	050	N220	N202
889	236	45	330	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Caprimulgiformes1	050	N220	N202
804	621	49	26	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Caprimulgiformes1	025	N220	N202
934	491	50	25	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Caprimulgiformes1	025	N220	N202
1355	70	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Caprimulgiformes1	025	N220	N202
1425	0	12	63	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Caprimulgiformes1	025	N220	N202
1029	171	121	179	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Columbiformes	050	Mesitornisunicolor	N93
1193	7	11	289	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Columbiformes	050	Mesitornisunicolor	N93
1193	7	10	290	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Columbiformes	050	Mesitornisunicolor	N93
1200	0	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Columbiformes	050	Mesitornisunicolor	N93
1024	251	128	97	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes
1265	10	43	182	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Coraciiformes	050	Bucerotiformes	Piciformes
1275	0	107	118	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Coraciiformes	050	Bucerotiformes	Piciformes
1235	40	16	209	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Coraciiformes	050	Bucerotiformes	Piciformes
816	534	97	53	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N251	025	N269	N242
1095	255	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N251	025	N269	N242
911	439	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N251	025	N269	N242
1131	219	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N251	025	N269	N242
891	309	225	75	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Opisthocomushoazin	025	N275	N192
901	299	83	217	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Opisthocomushoazin	025	N275	N192
1028	172	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Opisthocomushoazin	025	N275	N192
1148	52	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Opisthocomushoazin	025	N275	N192
1350	0	4	146	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N125	050	Cuculiformes	Charadriiformes
1350	0	0	150	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N125	050	Cuculiformes	Charadriiformes
1350	0	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N125	050	Cuculiformes	Charadriiformes
1350	0	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N125	050	Cuculiformes	Charadriiformes
863	562	50	25	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N251	025	N269	N242
844	581	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N251	025	N269	N242
1037	388	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N251	025	N269	N242
1206	219	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N251	025	N269	N242
1001	274	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Falconiformes	025	Accipitriformes	N717
1118	157	96	129	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Falconiformes	025	Accipitriformes	N717
1077	198	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Falconiformes	025	Accipitriformes	N717
1275	0	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Falconiformes	025	Accipitriformes	N717
970	455	51	24	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Strigiformes	025	N349	N299
834	591	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Strigiformes	025	N349	N299
1359	66	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Strigiformes	025	N349	N299
1425	0	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Strigiformes	025	N349	N299
1425	0	0	75	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N125	050	Cuculiformes	Charadriiformes
1425	0	0	75	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N125	050	Cuculiformes	Charadriiformes
1425	0	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N125	050	Cuculiformes	Charadriiformes
1425	0	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N125	050	Cuculiformes	Charadriiformes
728	472	196	104	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N251	025	N269	N242
1062	138	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N251	025	N269	N242
1200	0	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N251	025	N269	N242
1200	0	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N251	025	N269	N242
1228	47	12	213	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N689	050	N657	N672
1218	57	0	225	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N689	050	N657	N672
1192	83	0	225	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N689	050	N657	N672
1275	0	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N689	050	N657	N672
819	531	91	59	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N251	050	N269	N242
1129	221	130	20	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N251	050	N269	N242
976	374	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N251	050	N269	N242
1350	0	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N251	050	N269	N242
902	448	100	50	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Musophagiformes	025	N83	N118
1350	0	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Musophagiformes	025	N83	N118
1178	172	29	121	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Musophagiformes	025	N83	N118
1350	0	150	0	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Musophagiformes	025	N83	N118
977	373	0	150	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N546	050	N532	N567
1350	0	0	150	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N546	050	N532	N567
1031	319	1	149	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N546	050	N532	N567
1345	5	0	150	0.1	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N546	050	N532	N567
1470	0	0	30	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N125	025	Cuculiformes	Charadriiformes
1470	0	0	30	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N125	025	Cuculiformes	Charadriiformes
1467	3	7	23	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N125	025	Cuculiformes	Charadriiformes
1470	0	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N125	025	Cuculiformes	Charadriiformes
1169	106	198	27	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Coraciiformes	025	Bucerotiformes	Piciformes
1265	10	0	225	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Coraciiformes	025	Bucerotiformes	Piciformes
1200	75	0	225	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Coraciiformes	025	Bucerotiformes	Piciformes
1241	34	0	225	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Coraciiformes	025	Bucerotiformes	Piciformes
649	626	144	81	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Columbiformes	025	Mesitornisunicolor	N93
1275	0	1	224	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Columbiformes	025	Mesitornisunicolor	N93
1275	0	1	224	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Columbiformes	025	Mesitornisunicolor	N93
1275	0	225	0	0.15	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Columbiformes	025	Mesitornisunicolor	N93
1062	63	0	375	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N546	050	N532	N567
1124	1	0	375	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N546	050	N532	N567
911	214	2	373	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N546	050	N532	N567
1125	0	25	350	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N546	050	N532	N567
1200	0	4	296	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N125	050	Cuculiformes	Charadriiformes
1200	0	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N125	050	Cuculiformes	Charadriiformes
1200	0	63	237	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N125	050	Cuculiformes	Charadriiformes
1200	0	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N125	050	Cuculiformes	Charadriiformes
688	437	241	134	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N251	025	N269	N242
622	503	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N251	025	N269	N242
847	278	368	7	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N251	025	N269	N242
906	219	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N251	025	N269	N242
931	269	92	208	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Falconiformes	025	Accipitriformes	N717
1066	134	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Falconiformes	025	Accipitriformes	N717
1200	0	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Falconiformes	025	Accipitriformes	N717
1200	0	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Falconiformes	025	Accipitriformes	N717
585	540	194	181	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Musophagiformes	050	N83	N118
747	378	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Musophagiformes	050	N83	N118
1031	94	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Musophagiformes	050	N83	N118
1125	0	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Musophagiformes	050	N83	N118
956	469	62	13	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Columbiformes	050	Mesitornisunicolor	N93
1422	3	7	68	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Columbiformes	050	Mesitornisunicolor	N93
1414	11	1	74	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Columbiformes	050	Mesitornisunicolor	N93
1425	0	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Columbiformes	050	Mesitornisunicolor	N93
888	582	20	10	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N251	050	N269	N242
1470	0	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N251	050	N269	N242
1096	374	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N251	050	N269	N242
1470	0	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N251	050	N269	N242
1330	95	4	71	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N546	050	N532	N567
1423	2	0	75	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N546	050	N532	N567
843	582	0	75	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N546	050	N532	N567
1212	213	33	42	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N546	050	N532	N567
667	458	172	203	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Columbiformes	025	Mesitornisunicolor	N93
1092	33	0	375	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Columbiformes	025	Mesitornisunicolor	N93
1105	20	0	375	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Columbiformes	025	Mesitornisunicolor	N93
1125	0	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	Columbiformes	025	Mesitornisunicolor	N93
1127	73	0	300	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N689	025	N657	N672
1154	46	69	231	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N689	025	N657	N672
1150	50	261	39	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N689	025	N657	N672
611	589	300	0	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N689	025	N657	N672
1125	0	20	355	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N689	050	N657	N672
1125	0	15	360	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N689	050	N657	N672
1125	0	219	156	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N689	050	N657	N672
1125	0	375	0	0.25	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N689	050	N657	N672
1168	257	11	64	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	N689	025	N657	N672
1188	237	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	N689	025	N657	N672
1260	165	75	0	0.05	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	N689	025	N657	N672
