1470 0 30 0 0.02 1.0 phlag anomaly_case-Accipitriformes_10X_up 0.02 Accipitriformes
1425 0 75 0 0.05 1.0 phlag anomaly_case-Accipitriformes_10X_up 0.05 Accipitriformes
1350 0 150 0 0.1 1.0 phlag anomaly_case-Accipitriformes_10X_up 0.10 Accipitriformes
1275 0 225 0 0.15 1.0 phlag anomaly_case-Accipitriformes_10X_up 0.15 Accipitriformes
1200 0 300 0 0.2 1.0 phlag anomaly_case-Accipitriformes_10X_up 0.20 Accipitriformes
1125 0 375 0 0.25 1.0 phlag anomaly_case-Accipitriformes_10X_up 0.25 Accipitriformes
1470 0 30 0 0.02 1.0 phlag anomaly_case-N109_10X_down 0.02 N109
1425 0 75 0 0.05 1.0 phlag anomaly_case-N109_10X_down 0.05 N109
1350 0 150 0 0.1 1.0 phlag anomaly_case-N109_10X_down 0.10 N109
1275 0 225 0 0.15 1.0 phlag anomaly_case-N109_10X_down 0.15 N109
1200 0 300 0 0.2 1.0 phlag anomaly_case-N109_10X_down 0.20 N109
1125 0 375 0 0.25 1.0 phlag anomaly_case-N109_10X_down 0.25 N109
1470 0 30 0 0.02 1.0 phlag anomaly_case-N114_10X_down 0.02 N114
1425 0 75 0 0.05 1.0 phlag anomaly_case-N114_10X_down 0.05 N114
1350 0 150 0 0.1 1.0 phlag anomaly_case-N114_10X_down 0.10 N114
1275 0 225 0 0.15 1.0 phlag anomaly_case-N114_10X_down 0.15 N114
1198 2 300 0 0.2 1.0 phlag anomaly_case-N114_10X_down 0.20 N114
1125 0 375 0 0.25 1.0 phlag anomaly_case-N114_10X_down 0.25 N114
1470 0 30 0 0.02 1.0 phlag anomaly_case-N118_10X_up 0.02 N118
1425 0 75 0 0.05 1.0 phlag anomaly_case-N118_10X_up 0.05 N118
1350 0 150 0 0.1 1.0 phlag anomaly_case-N118_10X_up 0.10 N118
1275 0 225 0 0.15 1.0 phlag anomaly_case-N118_10X_up 0.15 N118
1200 0 300 0 0.2 1.0 phlag anomaly_case-N118_10X_up 0.20 N118
1125 0 375 0 0.25 1.0 phlag anomaly_case-N118_10X_up 0.25 N118
1470 0 30 0 0.02 1.0 phlag anomaly_case-N119_10X_down 0.02 N119
1425 0 75 0 0.05 1.0 phlag anomaly_case-N119_10X_down 0.05 N119
1350 0 150 0 0.1 1.0 phlag anomaly_case-N119_10X_down 0.10 N119
1116 159 225 0 0.15 1.0 phlag anomaly_case-N119_10X_down 0.15 N119
1200 0 300 0 0.2 1.0 phlag anomaly_case-N119_10X_down 0.20 N119
1125 0 375 0 0.25 1.0 phlag anomaly_case-N119_10X_down 0.25 N119
1470 0 0 30 0.02 1.0 phlag anomaly_case-N159_10X_up 0.02 N159
1423 2 8 67 0.05 1.0 phlag anomaly_case-N159_10X_up 0.05 N159
1317 33 0 150 0.1 1.0 phlag anomaly_case-N159_10X_up 0.10 N159
1275 0 13 212 0.15 1.0 phlag anomaly_case-N159_10X_up 0.15 N159
1198 2 0 300 0.2 1.0 phlag anomaly_case-N159_10X_up 0.20 N159
1117 8 0 375 0.25 1.0 phlag anomaly_case-N159_10X_up 0.25 N159
1470 0 30 0 0.02 1.0 phlag anomaly_case-N186_10X_down 0.02 N186
1425 0 75 0 0.05 1.0 phlag anomaly_case-N186_10X_down 0.05 N186
1350 0 150 0 0.1 1.0 phlag anomaly_case-N186_10X_down 0.10 N186
1275 0 225 0 0.15 1.0 phlag anomaly_case-N186_10X_down 0.15 N186
1200 0 300 0 0.2 1.0 phlag anomaly_case-N186_10X_down 0.20 N186
1125 0 375 0 0.25 1.0 phlag anomaly_case-N186_10X_down 0.25 N186
1470 0 30 0 0.02 1.0 phlag anomaly_case-N220_10X_up 0.02 N220
1425 0 75 0 0.05 1.0 phlag anomaly_case-N220_10X_up 0.05 N220
1350 0 150 0 0.1 1.0 phlag anomaly_case-N220_10X_up 0.10 N220
1275 0 225 0 0.15 1.0 phlag anomaly_case-N220_10X_up 0.15 N220
1200 0 300 0 0.2 1.0 phlag anomaly_case-N220_10X_up 0.20 N220
1125 0 375 0 0.25 1.0 phlag anomaly_case-N220_10X_up 0.25 N220
1470 0 30 0 0.02 1.0 phlag anomaly_case-N228_10X_down 0.02 N228
1425 0 75 0 0.05 1.0 phlag anomaly_case-N228_10X_down 0.05 N228
1350 0 150 0 0.1 1.0 phlag anomaly_case-N228_10X_down 0.10 N228
1275 0 225 0 0.15 1.0 phlag anomaly_case-N228_10X_down 0.15 N228
1200 0 300 0 0.2 1.0 phlag anomaly_case-N228_10X_down 0.20 N228
1125 0 375 0 0.25 1.0 phlag anomaly_case-N228_10X_down 0.25 N228
1470 0 30 0 0.02 1.0 phlag anomaly_case-N228_10X_up 0.02 N228
1425 0 1 74 0.05 1.0 phlag anomaly_case-N228_10X_up 0.05 N228
1350 0 19 131 0.1 1.0 phlag anomaly_case-N228_10X_up 0.10 N228
1275 0 3 222 0.15 1.0 phlag anomaly_case-N228_10X_up 0.15 N228
1200 0 3 297 0.2 1.0 phlag anomaly_case-N228_10X_up 0.20 N228
