T44	T25	398742299.48973686	333.0623616348491
T44	T38	398742299.48973686	333.0623616348491
T160	T13	684666420.4003808	19468.819124784728
T160	T156	684666420.4003808	19468.819124784728
T36	T150	793709789.7524164	3921.87794041703
T36	T28	793709789.7524164	3921.87794041703
T52	T160	839343749.0269382	9100.934758133979
T106	T36	855275566.9533075	15051.939133994207
T124	T166	963723209.9076309	12670.451424458046
T124	T184	963723209.9076309	12670.451424458046
T47	T167	2078317787.0692623	11225.493435111564
T47	T30	2078317787.0692623	11225.493435111564
T19	T106	2697161273.7090287	104806.47650910418
T200	T52	3916987357.312845	69061.5645522566
T110	T21	4895770315.401567	159456.0436425194
T110	T94	4895770315.401567	159456.0436425194
T105	T127	5186060801.242543	181126.10322378916
T105	T71	5186060801.242543	181126.10322378916
T59	T47	5248529964.834824	86870.9723688752
T46	T159	5316970317.4402485	84203.87884854083
T46	T176	5316970317.4402485	84203.87884854083
T91	T74	6166342732.464571	183460.85568737457
T91	T84	6166342732.464571	183460.85568737457
T68	T19	7389416682.296353	42854.64507179935
T65	T143	7637285705.041255	52163.03774950495
T65	T16	7637285705.041255	52163.03774950495
T126	T68	8502551057.859828	390.84810421947293
T87	T126	9998111714.979464	40475.31998847768
T82	T14	11184874082.51792	175446.58532261298
T82	T34	11184874082.51792	175446.58532261298
T193	T87	11273433579.277391	19748.09279836322
T29	T118	11357617498.87297	2755.7841860135136
T29	T130	11357617498.87297	2755.7841860135136
T169	T145	13588905635.55586	79941.13948397075
T169	T9	13588905635.55586	79941.13948397075
T197	T117	15971068224.046051	293162.83136521326
T197	T78	15971068224.046051	293162.83136521326
T53	T193	16569020976.991709	172404.21892275696
T148	T191	17903381138.457542	208258.33415509635
T148	T54	17903381138.457542	208258.33415509635
T24	T171	19646797764.25231	210005.08648833682
T24	T185	19646797764.25231	210005.08648833682
T10	T197	20215778407.019283	46455.173889596736
T140	T1	20334609750.521805	192221.63849726756
T140	T114	20334609750.521805	192221.63849726756
T33	T128	23949955736.728905	239055.256460349
T33	T3	23949955736.728905	239055.256460349
T80	T107	27082035649.381798	18239.64886515945
T80	T81	27082035649.381798	18239.64886515945
T45	T111	29618988337.615227	177705.96835407795
T45	T189	29618988337.615227	177705.96835407795
T158	T147	30436175779.64271	20998.323395278545
T158	T5	30436175779.64271	20998.323395278545
T27	T137	32653591072.053467	17826.01088248105
T27	T139	32653591072.053467	17826.01088248105
T97	T129	33438259868.982594	92333.88861145994
T97	T35	33438259868.982594	92333.88861145994
T7	T152	35427163625.89839	178397.52861405467
T7	T50	35427163625.89839	178397.52861405467
T79	T110	35930487236.64961	66441.11806323878
T77	T10	41402948976.27444	283841.96846609085
T57	T169	45432169570.54484	393789.98247922206
T165	T7	46562875695.524216	146058.03778804903
T63	T86	48468882244.90172	243415.37771522507
T63	T96	48468882244.90172	243415.37771522507
T194	T48	48655477531.07078	56174.71263623427
T194	T56	48655477531.07078	56174.71263623427
T69	T77	52983769918.503685	24364.926770558683
T101	T102	55890121612.649025	22221.14209010924
T101	T174	55890121612.649025	22221.14209010924
T179	T24	59985246542.6585	163133.54894920907
T161	T97	61457346455.84977	290776.4655077077
T119	T135	63354265099.048874	167592.4694495701
T119	T149	63354265099.048874	167592.4694495701
T175	T101	71046685769.45389	129013.51306775749
T173	T49	73182985017.74213	72327.16600124084
T173	T90	73182985017.74213	72327.16600124084
T76	T175	77996928992.05463	40608.2284385415
T95	T17	115414937050.57812	367099.4708448808
T95	T60	115414937050.57812	367099.4708448808
T22	T170	119693657445.28914	113193.01085749785
T22	T41	119693657445.28914	113193.01085749785
T122	T95	316650547759.7734	141012.25520031495
T155	T136	558288108037.841	1720545.6541643143
T155	T157	558288108037.841	1720545.6541643143
