T192	T119	1058532173.9612601	32884.44625979893
T192	T175	1058532173.9612601	32884.44625979893
T171	T24	1427042738.167109	13138.392206750652
T171	T89	1427042738.167109	13138.392206750652
T147	T171	1618962726.2817147	20681.752487199614
T125	T122	2872325969.7943206	122275.0049146942
T125	T17	2872325969.7943206	122275.0049146942
T110	T132	3007876851.7842603	95714.50799923051
T110	T51	3007876851.7842603	95714.50799923051
T14	T158	4135914747.2465105	24505.55315776385
T14	T72	4135914747.2465105	24505.55315776385
T127	T142	5696643519.68545	99018.1565978574
T127	T73	5696643519.68545	99018.1565978574
T59	T113	7237840935.296763	129130.37744324436
T59	T176	7237840935.296763	129130.37744324436
T102	T159	8133498004.319888	225186.40730286652
T102	T198	8133498004.319888	225186.40730286652
T129	T14	8942931880.290653	134213.66937303086
T124	T183	9478704925.888287	98136.38189486947
T124	T9	9478704925.888287	98136.38189486947
T103	T147	9722940605.545269	80369.52862255236
T95	T1	10828122298.991934	90520.39229809045
T95	T100	10828122298.991934	90520.39229809045
T80	T108	11110865234.373432	79204.0977596652
T80	T90	11110865234.373432	79204.0977596652
T96	T80	11718596367.696066	22805.49223304873
T190	T38	12053230859.164272	244512.38546864624
T190	T8	12053230859.164272	244512.38546864624
T160	T154	14238833266.17982	208633.6644350043
T160	T157	14238833266.17982	208633.6644350043
T181	T103	14750267889.535168	59024.696308877
T134	T127	15269082088.868002	175767.54056794985
T148	T181	16921285819.850567	13382.889468319388
T32	T164	17159722055.251093	225095.61548254738
T32	T85	17159722055.251093	225095.61548254738
T140	T148	18789005108.48821	37578.81733384148
T105	T136	18981277752.484917	155643.8101307676
T105	T91	18981277752.484917	155643.8101307676
T46	T66	19044161268.095318	111898.02573143813
T46	T87	19044161268.095318	111898.02573143813
T84	T12	21072679348.863197	213453.03501360517
T84	T50	21072679348.863197	213453.03501360517
T177	T141	22060774393.145767	35850.559280397014
T177	T143	22060774393.145767	35850.559280397014
T168	T140	25102933159.197453	158196.79543123185
T13	T177	25373307321.714012	100563.56575760488
T137	T117	26281747745.046593	151111.77518371958
T137	T200	26281747745.046593	151111.77518371958
T42	T96	27052822695.478622	163267.41377711447
T5	T152	27404760887.15754	284131.4122641404
T5	T25	27404760887.15754	284131.4122641404
T151	T160	28739429368.883694	161987.95355132554
T61	T104	29600276160.61963	287325.9187055494
T61	T111	29600276160.61963	287325.9187055494
T196	T101	31367734822.839794	157345.49116516425
T196	T126	31367734822.839794	157345.49116516425
T174	T168	31897090851.06666	60298.801386804866
T185	T105	33604105220.793846	16386.132838163845
T121	T151	36322382551.625336	68967.16835369723
T53	T5	37453130669.30305	100600.94018189753
T138	T170	38617961840.697586	220948.9017185455
T138	T2	38617961840.697586	220948.9017185455
T64	T40	41529107488.76301	434108.92119423667
T64	T71	41529107488.76301	434108.92119423667
T86	T64	42473997492.101	31838.140092077527
T172	T193	42847961766.85403	66580.33854032343
T172	T70	42847961766.85403	66580.33854032343
T165	T27	43618009899.872025	184548.37448807101
T165	T43	43618009899.872025	184548.37448807101
T18	T138	44445768848.82488	3624.443521168761
T4	T86	44808490957.2456	49936.38635704967
T189	T15	51302754803.90371	499249.71641037613
T189	T45	51302754803.90371	499249.71641037613
T37	T44	53047151074.729485	580508.5829514946
T37	T88	53047151074.729485	580508.5829514946
T22	T178	59069739510.89575	43782.00503270925
T22	T47	59069739510.89575	43782.00503270925
T39	T192	60500787115.023766	602926.0673637044
T62	T37	63488522345.28468	12217.061919433025
T199	T106	75637788290.58041	228958.34208706723
T199	T57	75637788290.58041	228958.34208706723
T145	T30	75655977274.57529	656129.1488155395
T145	T49	75655977274.57529	656129.1488155395
T74	T26	78287192190.45439	498869.56538024044
T74	T98	78287192190.45439	498869.56538024044
T56	T36	79096938362.47025	181800.61685198217
T56	T93	79096938362.47025	181800.61685198217
T3	T62	79197796819.63322	13607.741319472983
T65	T13	80106943958.39339	142935.11881955815
T55	T20	82288697280.0618	379481.8486733228
T55	T82	82288697280.0618	379481.8486733228
T162	T109	128723875020.53201	408612.4706437562
T162	T173	128723875020.53201	408612.4706437562
T163	T110	136699042689.38087	191596.71699066955
T31	T162	148845257186.77222	7923.1077427391065
T67	T161	157356002570.91238	360791.5571691411
T67	T182	157356002570.91238	360791.5571691411
T33	T67	172348575362.24625	220753.19039377678
T149	T61	190632468897.34183	757750.5362621099
T114	T123	209011470043.9217	46698.495402831475
T114	T76	209011470043.9217	46698.495402831475
