chrZ	N117	0.2711094915866852
chrZ	N118	0.32996419072151184
chrZ	N119	0.35777977108955383
chrZ	N11	0.27500298619270325
chrZ	N191	0.3602488934993744
chrZ	N192	0.34204745292663574
chrZ	N220	0.38697028160095215
chrZ	N238	0.3274141848087311
chrZ	N272	0.24885042011737823
chrZ	N273	0.2751621603965759
chrZ	N274	0.40275683999061584
chrZ	N275	0.3372846841812134
chrZ	N276	0.4865366518497467
chrZ	N299	0.35748785734176636
chrZ	N346	0.24205639958381653
chrZ	N347	0.21002231538295746
chrZ	N348	0.34684139490127563
chrZ	N349	0.3211922347545624
chrZ	N34	0.24400337040424347
chrZ	N350	0.4805265963077545
chrZ	N351	0.2543427348136902
chrZ	N716	0.5342276096343994
chrZ	N717	0.2840031087398529
chrZ	N718	0.3203446865081787
chrZ	N719	0.2848600447177887
chrZ	N720	0.2720191776752472
chrZ	N721	0.2794284224510193
chrZ	N722	0.39787861704826355
chrZ	N83	0.2670995593070984
chrZ	N93	0.38172098994255066
