population_size_change replicates/population_size_change/p010-anomaly_case-N274_10X_down N274 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N276_10X_down N276 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N281_10X_up N281 1 100 1350 0 50 0.9666666666666667 0.8
population_size_change replicates/population_size_change/p010-anomaly_case-N299_10X_down N299 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N343_10X_down N343 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N399_10X_up N399 1 47 1350 0 103 0.9313333333333333 0.47715736040609136
population_size_change replicates/population_size_change/p010-anomaly_case-N425_10X_up N425 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N459_10X_down N459 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N460_10X_down N460 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N473_10X_down N473 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N491_10X_down N491 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N497_10X_up N497 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N498_10X_down N498 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N532_10X_down N532 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N544_10X_up N544 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N554_10X_up N554 1 64 1350 0 86 0.9426666666666667 0.5981308411214953
population_size_change replicates/population_size_change/p010-anomaly_case-N573_10X_down N573 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N574_10X_down N574 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N575_10X_down N575 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N579_10X_up N579 1 98 1350 0 52 0.9653333333333334 0.7903225806451613
population_size_change replicates/population_size_change/p010-anomaly_case-N615_10X_down N615 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N616_10X_up N616 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N617_10X_up N617 1 95 1350 0 55 0.9633333333333334 0.7755102040816326
population_size_change replicates/population_size_change/p010-anomaly_case-N620_10X_up N620 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N635_10X_up N635 1 85 1350 0 65 0.9566666666666667 0.723404255319149
population_size_change replicates/population_size_change/p010-anomaly_case-N638_10X_down N638 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N651_10X_down N651 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N679_10X_down N679 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N679_10X_up N679 1 79 1350 0 71 0.9526666666666667 0.6899563318777293
population_size_change replicates/population_size_change/p010-anomaly_case-N690_10X_up N690 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N707_10X_down N707 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N709_10X_up N709 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N714_10X_up N714 1 31 1350 0 119 0.9206666666666666 0.3425414364640884
population_size_change replicates/population_size_change/p010-anomaly_case-N716_10X_up N716 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-N717_10X_down N717 1 0 1350 0 150 0.9 0.0
population_size_change replicates/population_size_change/p010-anomaly_case-Nyctibiidae_10X_up Nyctibiidae 1 52 1350 0 98 0.9346666666666666 0.5148514851485149
population_size_change replicates/population_size_change/p015-anomaly_case-Accipitriformes_10X_up Accipitriformes 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N109_10X_down N109 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N114_10X_down N114 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N118_10X_up N118 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N119_10X_down N119 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N159_10X_up N159 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N186_10X_down N186 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N220_10X_up N220 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N228_10X_down N228 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N228_10X_up N228 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N233_10X_up N233 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N238_10X_up N238 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N274_10X_down N274 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N276_10X_down N276 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N281_10X_up N281 1 80 1275 0 145 0.9033333333333333 0.5245901639344263
population_size_change replicates/population_size_change/p015-anomaly_case-N299_10X_down N299 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N343_10X_down N343 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N399_10X_up N399 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N425_10X_up N425 1 3 1275 0 222 0.852 0.02631578947368421
population_size_change replicates/population_size_change/p015-anomaly_case-N459_10X_down N459 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N460_10X_down N460 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N473_10X_down N473 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N491_10X_down N491 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N497_10X_up N497 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N498_10X_down N498 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N532_10X_down N532 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N544_10X_up N544 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N554_10X_up N554 1 30 1275 0 195 0.87 0.23529411764705882
population_size_change replicates/population_size_change/p015-anomaly_case-N573_10X_down N573 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N574_10X_down N574 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N575_10X_down N575 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N579_10X_up N579 1 110 1275 0 115 0.9233333333333333 0.6567164179104478
population_size_change replicates/population_size_change/p015-anomaly_case-N615_10X_down N615 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N616_10X_up N616 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N617_10X_up N617 1 128 1275 0 97 0.9353333333333333 0.7252124645892352
population_size_change replicates/population_size_change/p015-anomaly_case-N620_10X_up N620 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N635_10X_up N635 1 77 1275 0 148 0.9013333333333333 0.5099337748344371
population_size_change replicates/population_size_change/p015-anomaly_case-N638_10X_down N638 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N651_10X_down N651 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N679_10X_down N679 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N679_10X_up N679 1 62 1275 0 163 0.8913333333333333 0.43205574912891986
population_size_change replicates/population_size_change/p015-anomaly_case-N690_10X_up N690 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N707_10X_down N707 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N709_10X_up N709 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N714_10X_up N714 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N716_10X_up N716 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-N717_10X_down N717 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p015-anomaly_case-Nyctibiidae_10X_up Nyctibiidae 1 0 1275 0 225 0.85 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-Accipitriformes_10X_up Accipitriformes 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N109_10X_down N109 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N114_10X_down N114 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N118_10X_up N118 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N119_10X_down N119 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N159_10X_up N159 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N186_10X_down N186 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N220_10X_up N220 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N228_10X_down N228 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N228_10X_up N228 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N233_10X_up N233 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N238_10X_up N238 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N274_10X_down N274 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N276_10X_down N276 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N281_10X_up N281 1 36 1200 0 264 0.824 0.21428571428571427
population_size_change replicates/population_size_change/p020-anomaly_case-N299_10X_down N299 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N343_10X_down N343 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N399_10X_up N399 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N425_10X_up N425 1 1 1200 0 299 0.8006666666666666 0.006644518272425249
population_size_change replicates/population_size_change/p020-anomaly_case-N459_10X_down N459 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N460_10X_down N460 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N473_10X_down N473 1 0 1200 0 300 0.8 0.0
population_size_change replicates/population_size_change/p020-anomaly_case-N491_10X_down N491 1 0 1200 0 300 0.8 0.0
