T47	T104	1049981596.4981819	12677.580483460395
T47	T160	1049981596.4981819	12677.580483460395
T30	T47	1397968227.9129822	14129.517778033549
T112	T130	1452627554.9350722	66603.12870193971
T112	T72	1452627554.9350722	66603.12870193971
T111	T172	1808081191.0821958	7829.413055289943
T111	T68	1808081191.0821958	7829.413055289943
T49	T136	2587775271.359316	5255.570227658614
T49	T147	2587775271.359316	5255.570227658614
T86	T108	3745696976.479346	88190.50408285034
T86	T87	3745696976.479346	88190.50408285034
T186	T168	4501634172.297783	108064.69767855862
T186	T61	4501634172.297783	108064.69767855862
T128	T105	4575307985.072296	9046.397307060188
T128	T142	4575307985.072296	9046.397307060188
T91	T132	4818993046.149528	31365.588312121272
T91	T90	4818993046.149528	31365.588312121272
T166	T14	5186026872.746038	138973.19349377806
T166	T192	5186026872.746038	138973.19349377806
T29	T133	5856743483.7328205	128414.34096563148
T29	T52	5856743483.7328205	128414.34096563148
T74	T163	6303723639.321669	96512.67868538047
T74	T175	6303723639.321669	96512.67868538047
T93	T113	6718084099.183855	149256.5426855812
T93	T62	6718084099.183855	149256.5426855812
T85	T5	7428659905.956259	6477.285287067271
T131	T141	7473806110.816266	2083.7243212112826
T131	T73	7473806110.816266	2083.7243212112826
T3	T91	8135136633.155225	103871.09483240393
T178	T167	8622947230.465336	233571.44999832797
T178	T199	8622947230.465336	233571.44999832797
T13	T29	9614184451.856352	96614.20831260679
T96	T49	10926566357.101635	188543.96233043523
T102	T140	11755306854.83639	6321.7459960682945
T102	T80	11755306854.83639	6321.7459960682945
T45	T151	13624957003.295029	164243.8630828188
T45	T54	13624957003.295029	164243.8630828188
T123	T102	14193350656.533491	10789.221646620135
T82	T169	15185931593.080967	73019.36467961562
T82	T20	15185931593.080967	73019.36467961562
T190	T82	17618637440.74189	12961.84177421889
T16	T162	18674540667.85243	124792.98975193602
T16	T196	18674540667.85243	124792.98975193602
T18	T30	20873503319.729797	345708.10166430013
T148	T74	24405515041.80057	63276.32379997509
T27	T137	25019629617.467537	330866.5397717166
T27	T188	25019629617.467537	330866.5397717166
T75	T173	25080001513.1121	141764.19936575295
T75	T44	25080001513.1121	141764.19936575295
T135	T116	29492810326.026947	192944.73491232144
T135	T81	29492810326.026947	192944.73491232144
T174	T165	33113102870.801476	204924.84994950058
T174	T193	33113102870.801476	204924.84994950058
T161	T2	36219214494.9137	31271.190915360115
T161	T79	36219214494.9137	31271.190915360115
T66	T18	41033924475.47476	43178.87128045058
T36	T33	41223066057.36193	14300.181524768836
T36	T78	41223066057.36193	14300.181524768836
T57	T146	43526146121.53827	452250.2872169283
T57	T99	43526146121.53827	452250.2872169283
T1	T170	43922427092.05085	227640.29364910658
T1	T55	43922427092.05085	227640.29364910658
T189	T174	44387656145.72911	71716.83138550245
T124	T117	44733706763.509026	399862.51903682726
T124	T34	44733706763.509026	399862.51903682726
T76	T13	53118165480.61182	458934.6068688807
T84	T16	53396215221.942955	120604.92435561054
T4	T164	61282135884.90495	339516.51551410486
T4	T23	61282135884.90495	339516.51551410486
T67	T32	63559227213.39778	50256.5015885653
T67	T53	63559227213.39778	50256.5015885653
T95	T187	81590917401.32983	708748.6367577455
T95	T56	81590917401.32983	708748.6367577455
T183	T95	106180343388.74336	31363.66455087873
T70	T97	119763620282.22029	338018.4880487255
T89	T138	162226534342.58594	38451.84740266691
T11	T58	165074322429.29803	58530.5797049163
T11	T92	165074322429.29803	58530.5797049163
T138	T121	169599961435.13315	34431.26171166643
T138	T6	169599961435.13315	34431.26171166643
