T163	T54	158837974.10217044	11188.04512201363
T163	T92	158837974.10217044	11188.04512201363
T141	T56	506319991.31594276	7593.126439316499
T141	T58	506319991.31594276	7593.126439316499
T119	T200	755814310.8497903	51022.82498952997
T119	T80	755814310.8497903	51022.82498952997
T20	T163	1339026767.6798308	81149.33954812857
T176	T145	3550245068.603386	3684.826535443349
T176	T2	3550245068.603386	3684.826535443349
T62	T134	4589100269.025072	170223.42079680754
T62	T70	4589100269.025072	170223.42079680754
T196	T101	4900815360.265146	132835.87492026435
T196	T91	4900815360.265146	132835.87492026435
T131	T190	5763622025.283678	24414.166524135355
T131	T96	5763622025.283678	24414.166524135355
T133	T14	8694381251.842577	14710.067810705363
T133	T78	8694381251.842577	14710.067810705363
T110	T100	8751531833.322996	218965.64794165737
T110	T140	8751531833.322996	218965.64794165737
T116	T185	12589857212.778215	224024.87644013946
T116	T29	12589857212.778215	224024.87644013946
T127	T141	12904176715.932058	118015.88805946334
T161	T33	13718291969.480236	280351.9462537174
T161	T88	13718291969.480236	280351.9462537174
T144	T148	13733731044.898489	76036.48383792883
T144	T71	13733731044.898489	76036.48383792883
T16	T19	14443450694.477325	250474.90864141693
T16	T37	14443450694.477325	250474.90864141693
T46	T150	15083545854.605587	290030.74110312964
T46	T44	15083545854.605587	290030.74110312964
T84	T22	15899918423.418545	66264.05080104871
T84	T61	15899918423.418545	66264.05080104871
T142	T65	17364738625.165287	242904.4037213811
T142	T82	17364738625.165287	242904.4037213811
T158	T132	17693088643.452354	137476.31389970917
T158	T178	17693088643.452354	137476.31389970917
T137	T172	19014302831.32142	285412.34008853754
T137	T31	19014302831.32142	285412.34008853754
T38	T16	19983543943.66013	13571.470246771149
T68	T160	20220432628.414864	17283.193859790972
T107	T196	22394699396.08475	47043.177942727736
T112	T174	23658374898.902187	178302.39145143522
T112	T52	23658374898.902187	178302.39145143522
T104	T176	25895037192.601543	366246.82280444616
T40	T62	26211593760.572838	279102.4017496473
T198	T181	26604690330.405804	377220.40237612446
T198	T194	26604690330.405804	377220.40237612446
T28	T38	26903059472.49327	90780.4007466742
T166	T35	27720273067.957386	384254.7494676387
T166	T63	27720273067.957386	384254.7494676387
T180	T131	32192577921.812263	376677.74008207186
T86	T189	36624347309.61209	159478.2066241795
T86	T21	36624347309.61209	159478.2066241795
T120	T152	37933380677.74673	183554.14547761893
T120	T4	37933380677.74673	183554.14547761893
T109	T15	39210709127.46962	238392.08818114028
T109	T69	39210709127.46962	238392.08818114028
T155	T130	42696076249.56186	32620.816306859622
T155	T3	42696076249.56186	32620.816306859622
T168	T40	46036446319.520996	184081.11195649023
T111	T188	48359833518.459145	100889.79921770644
T179	T166	52469780472.217636	190742.2960946863
T81	T198	53879696337.03221	67001.73696062538
T147	T137	64416586564.04353	382255.4171648025
T156	T109	70628621316.31737	84934.62521158361
T153	T133	78719696885.86418	60533.893920234244
T45	T98	90753333056.7007	142598.47269591092
T121	T169	93271126918.52078	7520.3354495020485
T121	T43	93271126918.52078	7520.3354495020485
T59	T102	108685166731.5021	835.3958525628892
T59	T89	108685166731.5021	835.3958525628892
T50	T122	121012443982.051	7168.490841885894
T50	T123	121012443982.051	7168.490841885894
T77	T153	133411211728.94377	590350.5312991737
