T184	T17	393383395.1781932	1039.3339049488186
T184	T76	393383395.1781932	1039.3339049488186
T185	T184	1051351742.2364204	49928.097207735394
T24	T109	1224888143.4369416	30716.393181425905
T24	T27	1224888143.4369416	30716.393181425905
T146	T29	1818824856.418322	54666.1685061312
T146	T58	1818824856.418322	54666.1685061312
T2	T185	2133144681.8764894	45055.93088585878
T80	T116	2788391122.095439	113409.26385726742
T80	T20	2788391122.095439	113409.26385726742
T153	T24	3066945509.201221	57238.7473534784
T32	T21	3605955868.369399	138146.60274635247
T32	T98	3605955868.369399	138146.60274635247
T113	T121	3968123545.2335534	2305.385579528798
T113	T193	3968123545.2335534	2305.385579528798
T51	T26	4346664721.534667	83084.1536172858
T51	T8	4346664721.534667	83084.1536172858
T1	T194	4864090116.935999	101385.03915742086
T1	T50	4864090116.935999	101385.03915742086
T11	T187	5140299035.630384	98993.02236749257
T11	T48	5140299035.630384	98993.02236749257
T145	T120	8490514229.990725	29777.932961060487
T145	T154	8490514229.990725	29777.932961060487
T156	T2	8526887143.104583	189791.5884716672
T78	T127	9963322419.77561	239675.78826026313
T78	T132	9963322419.77561	239675.78826026313
T44	T168	10053598984.214062	67417.29357427661
T44	T57	10053598984.214062	67417.29357427661
T39	T153	11956582072.795235	83816.25495391285
T118	T78	13502167433.049734	22752.229664336868
T167	T85	18116294851.566566	41441.685488039046
T167	T96	18116294851.566566	41441.685488039046
T102	T15	19423083777.499413	322036.4598173693
T102	T74	19423083777.499413	322036.4598173693
T151	T200	21176203252.55478	283531.49871807673
T151	T70	21176203252.55478	283531.49871807673
T143	T126	21419740308.002766	151687.62388844258
T170	T12	22284682930.053093	361117.187562508
T170	T155	22284682930.053093	361117.187562508
T115	T136	23129903760.26525	312308.3322163824
T115	T94	23129903760.26525	312308.3322163824
T73	T59	24127084997.491894	359929.9097249333
T73	T63	24127084997.491894	359929.9097249333
T103	T145	24931461050.367085	254385.9003397356
T7	T137	28020455537.20642	345935.4963037929
T7	T142	28020455537.20642	345935.4963037929
T105	T1	29759589677.064823	83608.45322062942
T75	T170	30800544428.367855	35262.70952037162
T175	T108	31833920536.66555	444784.54428336443
T175	T64	31833920536.66555	444784.54428336443
T152	T141	31989522740.761677	29621.42536253887
T152	T30	31989522740.761677	29621.42536253887
T41	T55	32034789953.66853	175496.822148765
T41	T82	32034789953.66853	175496.822148765
T25	T148	33075584475.782635	91858.89995261603
T25	T149	33075584475.782635	91858.89995261603
T164	T165	33134815961.820385	17041.864968458485
T164	T188	33134815961.820385	17041.864968458485
T53	T177	36061571094.86046	253393.19568631065
T53	T198	36061571094.86046	253393.19568631065
T79	T175	36247267880.64608	6616.168857135705
T68	T53	38114230686.86542	3759.9087409951007
T6	T152	38923361200.09361	192919.62587494095
T95	T196	42880673634.97366	29591.61504346228
T158	T44	42938429499.7649	405885.55728415283
T133	T75	44964714247.7288	155180.30542761486
T10	T79	45404918761.45942	136930.67978787466
T52	T19	45712459917.69966	536658.7322734431
T52	T91	45712459917.69966	536658.7322734431
T22	T105	48438334254.56144	69242.6526119696
T114	T25	50791761304.4136	264597.63061714114
T159	T13	58295975124.11571	76711.02001439984
T159	T199	58295975124.11571	76711.02001439984
T5	T134	58595769844.79356	340289.27284221177
T5	T181	58595769844.79356	340289.27284221177
T62	T22	65846273092.358	222986.6979333472
T14	T172	80701796678.21387	422891.7426625351
T14	T81	80701796678.21387	422891.7426625351
T66	T138	96736488100.01718	223523.9328865644
T66	T160	96736488100.01718	223523.9328865644
T3	T66	98881889122.16025	18564.205665552458
T140	T11	112178914173.02351	546938.183923338
T61	T68	136167179913.76315	668195.7533624066
T35	T86	150788895059.60013	875739.2457379057
T35	T93	150788895059.60013	875739.2457379057
T131	T117	177782427411.4078	53723.78170738292
T117	T128	187984120888.2873	161068.07493354377
T117	T173	187984120888.2873	161068.07493354377
T107	T150	206841242822.53802	520000.45942876954
T107	T176	206841242822.53802	520000.45942876954
T72	T183	241451598952.70468	20886.60798320334
T72	T47	241451598952.70468	20886.60798320334
