T160	T190	90086813.00945386	6488.491906091248
T160	T98	90086813.00945386	6488.491906091248
T32	T160	798863101.4894695	64391.50644816443
T5	T137	1024946640.6903551	76038.94348205213
T5	T181	1024946640.6903551	76038.94348205213
T167	T1	1048396480.3540611	22120.530271851374
T167	T87	1048396480.3540611	22120.530271851374
T116	T134	1186593809.469211	4617.928296466016
T116	T94	1186593809.469211	4617.928296466016
T196	T166	1354129556.2794964	56046.22499790738
T196	T72	1354129556.2794964	56046.22499790738
T172	T55	1940455813.0953972	49288.50227501915
T172	T79	1940455813.0953972	49288.50227501915
T37	T32	2610932665.951444	65903.80581321249
T189	T116	3650826879.154212	22607.421974079236
T19	T11	4194521649.6873503	12773.404212741405
T19	T60	4194521649.6873503	12773.404212741405
T69	T172	5016781408.178395	102381.2705094406
T146	T189	5707175710.624867	99366.22454440637
T91	T5	7151461294.557647	34423.408279842944
T142	T126	8388268587.776919	113555.34285265375
T142	T158	8388268587.776919	113555.34285265375
T165	T122	9528611177.970419	23937.71469475976
T165	T78	9528611177.970419	23937.71469475976
T149	T169	9840154976.601635	223794.64041815634
T149	T17	9840154976.601635	223794.64041815634
T84	T167	11457608447.126995	250439.24485393753
T82	T30	15337475794.772415	71588.10109515216
T82	T51	15337475794.772415	71588.10109515216
T164	T4	16905829062.902996	107120.83160534516
T117	T19	17149561778.355764	210797.35877804624
T124	T196	18682406604.944794	294855.4688610891
T170	T121	24003129940.61252	36744.253156047525
T170	T56	24003129940.61252	36744.253156047525
T199	T89	34025501968.334908	384147.0176351516
T199	T9	34025501968.334908	384147.0176351516
T43	T131	34505852768.101456	368704.84999300755
T43	T147	34505852768.101456	368704.84999300755
T14	T84	34524863627.19376	190619.3186489991
T21	T142	35926967702.59613	9172.393804169415
T12	T26	41629519308.34982	99170.24143219764
T39	T152	42798312055.47963	347459.96853999415
T39	T90	42798312055.47963	347459.96853999415
T177	T14	44262180742.92844	32163.55762842878
T130	T171	45261574606.00085	502513.98777587945
T130	T47	45261574606.00085	502513.98777587945
T148	T170	48296336297.67637	295958.4296425754
T49	T15	52049309246.27995	453995.28757999174
T49	T66	52049309246.27995	453995.28757999174
T155	T123	53119610018.21491	301531.00518667727
T155	T7	53119610018.21491	301531.00518667727
T70	T174	53222762994.40468	345303.01212186203
T70	T64	53222762994.40468	345303.01212186203
T153	T58	54097158484.4778	514093.23848875804
T153	T95	54097158484.4778	514093.23848875804
T173	T12	54443975714.02032	110970.91780483429
T183	T57	55718598891.63544	7484.831619044339
T57	T129	55894432766.513	133088.18876384766
T57	T33	55894432766.513	133088.18876384766
T52	T65	57408194745.94311	70910.13649836286
T20	T130	58116036860.03014	23454.327566088796
T28	T69	58955552117.33949	582971.4705539586
T143	T34	90633847506.89941	34270.22342267764
T188	T182	271280564758.1065	1231126.9460328857
T188	T184	271280564758.1065	1231126.9460328857
