T115	T133	955775757.0002525	48064.97132559805
T115	T148	955775757.0002525	48064.97132559805
T121	T16	98048572228.48627	518656.5280858078
T121	T72	98048572228.48627	518656.5280858078
T123	T122	1711441465.622987	55537.346417303655
T123	T143	1711441465.622987	55537.346417303655
T146	T108	54295803672.8596	408338.3354678575
T146	T12	54295803672.8596	408338.3354678575
T24	T23	49544018048.904465	405524.43736632564
T24	T68	49544018048.904465	405524.43736632564
T26	T149	45536312773.06652	531020.9359746958
T26	T153	45536312773.06652	531020.9359746958
T27	T104	169957628128.52762	920759.4312698299
T27	T34	169957628128.52762	920759.4312698299
T33	T167	480997164.32058847	53215.5682693199
T33	T5	480997164.32058847	53215.5682693199
T39	T189	2917210275.208772	51089.284134426234
T39	T94	2917210275.208772	51089.284134426234
T97	T156	1162085692.9961045	50392.45411157941
T97	T41	1162085692.9961045	50392.45411157941
