T122	T180	21538803951.33827	348647.17047057376
T125	T158	75362502840.20566	666808.0606004958
T125	T168	75362502840.20566	666808.0606004958
T13	T154	676130022.4527117	7552.326263480386
T13	T93	676130022.4527117	7552.326263480386
T140	T197	190461632.56065387	3944.832839763351
T140	T5	190461632.56065387	3944.832839763351
T155	T189	120315112411.478	778796.3698526272
T155	T7	120315112411.478	778796.3698526272
T175	T138	104499383230.67291	501017.01465011365
T176	T109	37715976397.702065	465536.44712137384
T176	T79	37715976397.702065	465536.44712137384
T181	T110	83300445721.6141	474348.4846245994
T181	T185	83300445721.6141	474348.4846245994
T193	T112	1190018007.2819595	34274.84909038554
T193	T188	1190018007.2819595	34274.84909038554
T34	T166	3343091581.044568	61918.99976610879
T34	T17	3343091581.044568	61918.99976610879
T88	T50	958173080.7117144	68585.26288206533
T88	T54	958173080.7117144	68585.26288206533
