T105	T112	640953302.0234406	24200.485231586863
T105	T81	640953302.0234406	24200.485231586863
T126	T131	58358249310.15001	374208.13473973644
T126	T137	58358249310.15001	374208.13473973644
T136	T45	3655166267.4060364	101450.48264764297
T136	T85	3655166267.4060364	101450.48264764297
T14	T174	19435839239.22008	312612.56465716223
T14	T99	19435839239.22008	312612.56465716223
T150	T4	3566041257.564869	76549.05731251591
T150	T95	3566041257.564869	76549.05731251591
T15	T167	2232939858.0969696	14589.238265145945
T15	T80	2232939858.0969696	14589.238265145945
T171	T115	19627761693.100624	324960.68858451146
T171	T179	19627761693.100624	324960.68858451146
T25	T178	31701462427.41135	271311.9252657526
T47	T132	102998696309.94107	419305.69993756304
T47	T151	102998696309.94107	419305.69993756304
T54	T103	150593072.1717889	1708.726305280071
T54	T30	150593072.1717889	1708.726305280071
T72	T136	33843089135.168385	304454.7434603764
