T110	T132	3007876851.7842603	95714.50799923051
T110	T51	3007876851.7842603	95714.50799923051
T125	T122	2872325969.7943206	122275.0049146942
T125	T17	2872325969.7943206	122275.0049146942
T145	T30	75655977274.57529	656129.1488155395
T145	T49	75655977274.57529	656129.1488155395
T147	T171	1618962726.2817147	20681.752487199614
T149	T61	190632468897.34183	757750.5362621099
T14	T158	4135914747.2465105	24505.55315776385
T171	T24	1427042738.167109	13138.392206750652
T171	T89	1427042738.167109	13138.392206750652
T189	T15	51302754803.90371	499249.71641037613
T189	T45	51302754803.90371	499249.71641037613
T192	T119	1058532173.9612601	32884.44625979893
T192	T175	1058532173.9612601	32884.44625979893
T37	T44	53047151074.729485	580508.5829514946
T37	T88	53047151074.729485	580508.5829514946
T39	T192	60500787115.023766	602926.0673637044
T74	T26	78287192190.45439	498869.56538024044
T74	T98	78287192190.45439	498869.56538024044
