T102	T137	69710357.76361643	17176.409925050895
T102	T26	69710357.76361643	17176.409925050895
T123	T1	1889059733.5032737	40412.308866422325
T123	T154	1889059733.5032737	40412.308866422325
T177	T57	1558385025.6641169	35779.08768284664
T177	T76	1558385025.6641169	35779.08768284664
T184	T13	711058888.8971622	39277.13072716192
T184	T45	711058888.8971622	39277.13072716192
T24	T174	77589511692.7024	490387.2536109338
T24	T5	77589511692.7024	490387.2536109338
T30	T136	44763637206.51511	409686.86531743756
T30	T198	44763637206.51511	409686.86531743756
T31	T15	91330565787.25488	412274.08617137786
T31	T28	91330565787.25488	412274.08617137786
T51	T3	90185360688.03683	442469.88216397417
T51	T82	90185360688.03683	442469.88216397417
T65	T111	39651887599.90578	496802.7305580438
T65	T178	39651887599.90578	496802.7305580438
T9	T149	2427417110.1296773	42999.992240631924
T9	T71	2427417110.1296773	42999.992240631924
