./admixture/p010-anomaly_case-admixture-050_Cuculiformes_050_N275_to_N125	1350	0	0	150	0.1	1.0
./admixture/p015-anomaly_case-admixture-025_Cuculiformes_075_N275_to_N125	1275	0	3	222	0.15	1.0
./admixture/p005-anomaly_case-admixture-050_Cuculiformes_050_N275_to_N125	1425	0	0	75	0.05	1.0
./admixture/p020-anomaly_case-admixture-025_N275_075_N192_to_Opisthocomushoazin	672	528	158	142	0.2	1.0
./admixture/p015-anomaly_case-admixture-025_Accipitriformes_075_N717_to_Falconiformes	1256	19	225	0	0.15	1.0
./admixture/p025-anomaly_case-admixture-050_Cuculiformes_050_N275_to_N125	1125	0	0	375	0.25	1.0
./admixture/p002-anomaly_case-admixture-050_Cuculiformes_050_N275_to_N125	1470	0	0	30	0.02	1.0
./admixture/p020-anomaly_case-admixture-025_Accipitriformes_075_N717_to_Falconiformes	1191	9	300	0	0.2	1.0
./admixture/p020-anomaly_case-admixture-050_Cuculiformes_050_N275_to_N125	1200	0	0	300	0.2	1.0
./admixture/p015-anomaly_case-admixture-050_Cuculiformes_050_N275_to_N125	1275	0	0	225	0.15	1.0
./admixture/p010-anomaly_case-admixture-025_N275_075_N192_to_Opisthocomushoazin	699	651	97	53	0.1	1.0
./admixture/p025-anomaly_case-admixture-025_Accipitriformes_075_N717_to_Falconiformes	1078	47	365	10	0.25	1.0
./admixture/p025-anomaly_case-admixture-050_Accipitriformes_050_N717_to_Falconiformes	1115	10	368	7	0.25	1.0
./admixture/p005-anomaly_case-admixture-050_Accipitriformes_050_N717_to_Falconiformes	1371	54	71	4	0.05	1.0
./admixture/p020-anomaly_case-admixture-050_N275_050_N192_to_Opisthocomushoazin	648	552	126	174	0.2	1.0
./admixture/p005-anomaly_case-admixture-025_Cuculiformes_075_N275_to_N125	1425	0	0	75	0.05	1.0
./admixture/p005-anomaly_case-admixture-025_Accipitriformes_075_N717_to_Falconiformes	1380	45	75	0	0.05	1.0
./admixture/p010-anomaly_case-admixture-050_Accipitriformes_050_N717_to_Falconiformes	1301	49	148	2	0.1	1.0
./admixture/p002-anomaly_case-admixture-025_Accipitriformes_075_N717_to_Falconiformes	1425	45	30	0	0.02	1.0
./admixture/p020-anomaly_case-admixture-025_Cuculiformes_075_N275_to_N125	1200	0	0	300	0.2	1.0
./admixture/p010-anomaly_case-admixture-025_Accipitriformes_075_N717_to_Falconiformes	1310	40	150	0	0.1	1.0
./admixture/p010-anomaly_case-admixture-050_N275_050_N192_to_Opisthocomushoazin	705	645	58	92	0.1	1.0
./admixture/p025-anomaly_case-admixture-050_N275_050_N192_to_Opisthocomushoazin	604	521	183	192	0.25	1.0
./admixture/p002-anomaly_case-admixture-050_Accipitriformes_050_N717_to_Falconiformes	1431	39	28	2	0.02	1.0
./admixture/p025-anomaly_case-admixture-025_N275_075_N192_to_Opisthocomushoazin	599	526	161	214	0.25	1.0
./admixture/p015-anomaly_case-admixture-050_Accipitriformes_050_N717_to_Falconiformes	1088	187	198	27	0.15	1.0
./admixture/p002-anomaly_case-admixture-025_Cuculiformes_075_N275_to_N125	1470	0	0	30	0.02	1.0
./admixture/p005-anomaly_case-admixture-050_N275_050_N192_to_Opisthocomushoazin	778	647	45	30	0.05	1.0
./admixture/p002-anomaly_case-admixture-050_N275_050_N192_to_Opisthocomushoazin	889	581	14	16	0.02	1.0
./admixture/p015-anomaly_case-admixture-025_N275_075_N192_to_Opisthocomushoazin	805	470	116	109	0.15	1.0
./admixture/p020-anomaly_case-admixture-050_Accipitriformes_050_N717_to_Falconiformes	1152	48	285	15	0.2	1.0
./admixture/p010-anomaly_case-admixture-025_Cuculiformes_075_N275_to_N125	1350	0	0	150	0.1	1.0
./admixture/p002-anomaly_case-admixture-025_N275_075_N192_to_Opisthocomushoazin	745	725	15	15	0.02	1.0
./admixture/p015-anomaly_case-admixture-050_N275_050_N192_to_Opisthocomushoazin	660	615	114	111	0.15	1.0
./admixture/p025-anomaly_case-admixture-025_Cuculiformes_075_N275_to_N125	1124	1	0	375	0.25	1.0
./admixture/p005-anomaly_case-admixture-025_N275_075_N192_to_Opisthocomushoazin	837	588	55	20	0.05	1.0
